Repo,Submodule,LOC,Dependencies
spotbugs__sonar-findbugs,C:\Users\tyin363\Documents\repos\spotbugs__sonar-findbugs\target\test-classes\projects\multi-module\multi-module-fx,12,2
spotbugs__sonar-findbugs,C:\Users\tyin363\Documents\repos\spotbugs__sonar-findbugs\target\test-classes\projects\multi-module\multi-module-groovy,3,3
spotbugs__sonar-findbugs,C:\Users\tyin363\Documents\repos\spotbugs__sonar-findbugs\target\test-classes\projects\multi-module\multi-module-kotlin,4,10
spring-cloud-samples__brewery,C:\Users\tyin363\Documents\repos\spring-cloud-samples__brewery\brewing,925,1860
spring-cloud-samples__brewery,C:\Users\tyin363\Documents\repos\spring-cloud-samples__brewery\common,352,1849
spring-cloud-samples__brewery,C:\Users\tyin363\Documents\repos\spring-cloud-samples__brewery\config-server,11,1852
spring-cloud-samples__brewery,C:\Users\tyin363\Documents\repos\spring-cloud-samples__brewery\eureka,13,1849
spring-cloud-samples__brewery,C:\Users\tyin363\Documents\repos\spring-cloud-samples__brewery\gateway,15,1853
spring-cloud-samples__brewery,C:\Users\tyin363\Documents\repos\spring-cloud-samples__brewery\ingredients,108,1856
spring-cloud-samples__brewery,C:\Users\tyin363\Documents\repos\spring-cloud-samples__brewery\presenting,304,1857
spring-cloud-samples__brewery,C:\Users\tyin363\Documents\repos\spring-cloud-samples__brewery\reporting,206,1855
spring-cloud__spring-cloud-circuitbreaker,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-circuitbreaker\spring-cloud-circuitbreaker-resilience4j,4247,1746
spring-cloud__spring-cloud-circuitbreaker,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-circuitbreaker\spring-cloud-circuitbreaker-spring-retry,617,1734
spring-cloud__spring-cloud-config,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-config\spring-cloud-config-client,6694,3127
spring-cloud__spring-cloud-config,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-config\spring-cloud-config-monitor,1742,3121
spring-cloud__spring-cloud-config,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-config\spring-cloud-config-sample,842,3126
spring-cloud__spring-cloud-config,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-config\spring-cloud-config-server,33125,3163
spring-cloud__spring-cloud-consul,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-consul\spring-cloud-consul-binder,1125,1797
spring-cloud__spring-cloud-consul,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-consul\spring-cloud-consul-config,3292,1799
spring-cloud__spring-cloud-consul,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-consul\spring-cloud-consul-core,1606,1804
spring-cloud__spring-cloud-consul,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-consul\spring-cloud-consul-discovery,7233,1810
spring-cloud__spring-cloud-consul,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-consul\spring-cloud-consul-integration-tests\spring-cloud-consul-bootstrap-tests,147,1790
spring-cloud__spring-cloud-consul,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-consul\spring-cloud-consul-integration-tests\spring-cloud-consul-configdata-retry-tests,96,1793
spring-cloud__spring-cloud-consul,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-consul\spring-cloud-consul-integration-tests\spring-cloud-consul-configdata-tests,183,1792
spring-cloud__spring-cloud-vault,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-vault\spring-cloud-vault-config,10389,1743
spring-cloud__spring-cloud-vault,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-vault\spring-cloud-vault-config-aws,624,1723
spring-cloud__spring-cloud-vault,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-vault\spring-cloud-vault-config-consul,831,1725
spring-cloud__spring-cloud-vault,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-vault\spring-cloud-vault-config-databases,2372,1731
spring-cloud__spring-cloud-vault,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-vault\spring-cloud-vault-config-rabbitmq,441,1724
spring-cloud__spring-cloud-zookeeper,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-zookeeper\spring-cloud-zookeeper-config,2081,1777
spring-cloud__spring-cloud-zookeeper,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-zookeeper\spring-cloud-zookeeper-core,950,1774
spring-cloud__spring-cloud-zookeeper,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-zookeeper\spring-cloud-zookeeper-discovery,6618,1794
spring-cloud__spring-cloud-zookeeper,C:\Users\tyin363\Documents\repos\spring-cloud__spring-cloud-zookeeper\spring-cloud-zookeeper-sample,334,1774
spring-io__initializr,C:\Users\tyin363\Documents\repos\spring-io__initializr\initializr-actuator,2236,1573
spring-io__initializr,C:\Users\tyin363\Documents\repos\spring-io__initializr\initializr-docs,398,1571
spring-io__initializr,C:\Users\tyin363\Documents\repos\spring-io__initializr\initializr-generator,26461,1563
spring-io__initializr,C:\Users\tyin363\Documents\repos\spring-io__initializr\initializr-generator-spring,10082,1565
spring-io__initializr,C:\Users\tyin363\Documents\repos\spring-io__initializr\initializr-generator-test,3407,1564
spring-io__initializr,C:\Users\tyin363\Documents\repos\spring-io__initializr\initializr-metadata,5203,1565
spring-io__initializr,C:\Users\tyin363\Documents\repos\spring-io__initializr\initializr-service-sample,62,1560
spring-io__initializr,C:\Users\tyin363\Documents\repos\spring-io__initializr\initializr-version-resolver,350,1564
spring-io__initializr,C:\Users\tyin363\Documents\repos\spring-io__initializr\initializr-web,7883,1575
spring-io__start.spring.io,C:\Users\tyin363\Documents\repos\spring-io__start.spring.io\start-site,18361,1702
spring-io__start.spring.io,C:\Users\tyin363\Documents\repos\spring-io__start.spring.io\test-support,258,1691
spring-petclinic__spring-framework-petclinic,C:\Users\tyin363\Documents\repos\spring-petclinic__spring-framework-petclinic,4233,124
spring-petclinic__spring-petclinic-rest,C:\Users\tyin363\Documents\repos\spring-petclinic__spring-petclinic-rest,12166,1545
spring-petclinic__spring-petclinic-rest,C:\Users\tyin363\Documents\repos\spring-petclinic__spring-petclinic-rest\target\generated-sources\openapi,4655,1342
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\agentic-patterns\chain-workflow,178,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\agentic-patterns\evaluator-optimizer,318,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\agentic-patterns\orchestrator-workers,234,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\agentic-patterns\parallelization-workflow,204,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\agentic-patterns\routing-workflow,320,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\agents\reflection,245,1659
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\misc\openai-streaming-response,49,1660
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\misc\spring-ai-java-function-callback,182,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\brave,45,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\brave-docker-agents-gateway,30,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\client-starter\starter-default-client,59,1657
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\client-starter\starter-webflux-client,59,1657
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\dynamic-tool-update\client,95,1657
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\dynamic-tool-update\server,153,1656
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\filesystem,71,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\mcp-annotations-server,770,1666
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\sampling\mcp-sampling-client,79,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\sampling\mcp-weather-webmvc-server,236,1656
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\sqlite\chatbot,83,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\sqlite\simple,79,1658
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\weather\manual-webflux-server,290,1664
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\weather\starter-stdio-server,190,1657
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\weather\starter-webflux-server,261,1656
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\weather\starter-webmvc-oauth2-server,292,1659
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\weather\starter-webmvc-server,278,1656
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\web-search\brave-chatbot,55,1657
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\model-context-protocol\web-search\brave-starter,59,1657
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\models\chat\helloworld,40,1659
spring-projects__spring-ai-examples,C:\Users\tyin363\Documents\repos\spring-projects__spring-ai-examples\prompt-engineering\prompt-engineering-patterns,778,1657
spring-projects__spring-batch,C:\Users\tyin363\Documents\repos\spring-projects__spring-batch\spring-batch-core,80518,56
spring-projects__spring-batch,C:\Users\tyin363\Documents\repos\spring-projects__spring-batch\spring-batch-infrastructure,66887,77
spring-projects__spring-batch,C:\Users\tyin363\Documents\repos\spring-projects__spring-batch\spring-batch-integration,8238,22
spring-projects__spring-batch,C:\Users\tyin363\Documents\repos\spring-projects__spring-batch\spring-batch-samples,13978,48
spring-projects__spring-batch,C:\Users\tyin363\Documents\repos\spring-projects__spring-batch\spring-batch-test,3694,16
spring-projects__spring-data-cassandra,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-cassandra\spring-data-cassandra,89947,323
spring-projects__spring-data-commons,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-commons,112973,259
spring-projects__spring-data-couchbase,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-couchbase,58620,305
spring-projects__spring-data-elasticsearch,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-elasticsearch,88241,244
spring-projects__spring-data-jpa,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-jpa\spring-data-envers,1421,282
spring-projects__spring-data-jpa,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-jpa\spring-data-jpa,164965,318
spring-projects__spring-data-mongodb,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-mongodb\spring-data-mongodb,225842,282
spring-projects__spring-data-neo4j,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-neo4j,95774,348
spring-projects__spring-data-redis,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-redis,178326,324
spring-projects__spring-data-rest,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-rest\spring-data-rest-core,10057,228
spring-projects__spring-data-rest,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-rest\spring-data-rest-hal-explorer,278,220
spring-projects__spring-data-rest,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-rest\spring-data-rest-tests\spring-data-rest-tests-jpa,4454,224
spring-projects__spring-data-rest,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-rest\spring-data-rest-tests\spring-data-rest-tests-mongodb,1571,242
spring-projects__spring-data-rest,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-rest\spring-data-rest-tests\spring-data-rest-tests-security,393,225
spring-projects__spring-data-rest,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-rest\spring-data-rest-tests\spring-data-rest-tests-shop,827,225
spring-projects__spring-data-rest,C:\Users\tyin363\Documents\repos\spring-projects__spring-data-rest\spring-data-rest-webmvc,20904,229
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\samples\grpc-client,1691,1569
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\samples\grpc-oauth2,1640,1572
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\samples\grpc-reactive,1692,1575
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\samples\grpc-secure,1621,1571
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\samples\grpc-server,2118,1571
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\samples\grpc-server-netty-shaded,1528,1571
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\samples\grpc-tomcat,1590,1571
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\samples\grpc-tomcat-secure,1642,1570
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\samples\grpc-webflux,1516,1570
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\samples\grpc-webflux-secure,1572,1574
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\spring-grpc-core,6714,216
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\spring-grpc-docs,136,202
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\spring-grpc-spring-boot-autoconfigure,6251,1594
spring-projects__spring-grpc,C:\Users\tyin363\Documents\repos\spring-projects__spring-grpc\spring-grpc-test,411,205
spring-projects__spring-hateoas,C:\Users\tyin363\Documents\repos\spring-projects__spring-hateoas,46150,180
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-actuator,274,1698
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-api,397,1695
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-apt,425,1700
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-core,10488,1705
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-docs,2209,1703
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-amqp,256,1708
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-api,2035,1700
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-core,3818,1708
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-jackson,127,1698
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-jdbc,3109,1718
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-jms,195,1707
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-jpa,1123,1705
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-kafka,218,1702
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-messaging,166,1705
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-mongodb,802,1706
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-events\spring-modulith-events-neo4j,936,1702
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-examples\spring-modulith-example-epr-jdbc,254,1734
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-examples\spring-modulith-example-epr-mongodb,279,1733
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-examples\spring-modulith-example-epr-neo4j,266,1733
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-examples\spring-modulith-example-full,432,1736
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-examples\spring-modulith-example-kafka,176,1733
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-integration-test,2522,1705
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-junit,1175,1699
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-moments,1708,1696
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-observability,2295,1709
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-runtime,1392,1701
spring-projects__spring-modulith,C:\Users\tyin363\Documents\repos\spring-projects__spring-modulith\spring-modulith-test,3428,1701
spring-projects__spring-vault,C:\Users\tyin363\Documents\repos\spring-projects__spring-vault\spring-vault-core,50297,191
springdoc__springdoc-openapi,C:\Users\tyin363\Documents\repos\springdoc__springdoc-openapi\springdoc-openapi-starter-common,35199,1556
springdoc__springdoc-openapi,C:\Users\tyin363\Documents\repos\springdoc__springdoc-openapi\springdoc-openapi-starter-webflux-api,21212,1544
springdoc__springdoc-openapi,C:\Users\tyin363\Documents\repos\springdoc__springdoc-openapi\springdoc-openapi-starter-webflux-ui,3407,1544
springdoc__springdoc-openapi,C:\Users\tyin363\Documents\repos\springdoc__springdoc-openapi\springdoc-openapi-starter-webmvc-api,69181,1545
springdoc__springdoc-openapi,C:\Users\tyin363\Documents\repos\springdoc__springdoc-openapi\springdoc-openapi-starter-webmvc-ui,4229,1546
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\blink-service\blink-server,541,1835
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\blog-service\blog-client,149,1823
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\blog-service\blog-content-server,440,1835
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\blog-service\blog-sdk,80,1820
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\blog-service\blog-server,2700,1842
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\comment-service\comment-client,52,1823
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\comment-service\comment-sdk,43,1820
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\comment-service\comment-server,399,1837
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\common\common-amqp,31,1821
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\common\common-core,345,1820
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\common\common-redis,408,1824
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\common\common-regex,73,1819
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\common\common-tool,63,1823
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\common\common-web,770,1829
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\gateway-service,846,1837
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\resource-service\resource-client,185,1823
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\resource-service\resource-sdk,265,1822
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\resource-service\resource-server,1199,1837
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\user-service\user-client,210,1822
stick-i__scblogs,C:\Users\tyin363\Documents\repos\stick-i__scblogs\user-service\user-server,2156,1843
stick-i__spel-validator,C:\Users\tyin363\Documents\repos\stick-i__spel-validator\spel-validator-constrain,4977,13
stick-i__spel-validator,C:\Users\tyin363\Documents\repos\stick-i__spel-validator\spel-validator-core,1351,17
stick-i__spel-validator,C:\Users\tyin363\Documents\repos\stick-i__spel-validator\spel-validator-jakarta,516,14
stick-i__spel-validator,C:\Users\tyin363\Documents\repos\stick-i__spel-validator\spel-validator-javax,405,14
stick-i__spel-validator,C:\Users\tyin363\Documents\repos\stick-i__spel-validator\spel-validator-test,497,14
strimzi__strimzi-kafka-bridge,C:\Users\tyin363\Documents\repos\strimzi__strimzi-kafka-bridge,11840,53
subchen__jetbrick-template-2x,C:\Users\tyin363\Documents\repos\subchen__jetbrick-template-2x\jetbrick-template,16053,6
subchen__jetbrick-template-2x,C:\Users\tyin363\Documents\repos\subchen__jetbrick-template-2x\jetbrick-template-jetbrickmvc,67,4
subchen__jetbrick-template-2x,C:\Users\tyin363\Documents\repos\subchen__jetbrick-template-2x\jetbrick-template-jfinal,160,4
subchen__jetbrick-template-2x,C:\Users\tyin363\Documents\repos\subchen__jetbrick-template-2x\jetbrick-template-jfinal3,160,3
subchen__jetbrick-template-2x,C:\Users\tyin363\Documents\repos\subchen__jetbrick-template-2x\jetbrick-template-jodd,70,4
subchen__jetbrick-template-2x,C:\Users\tyin363\Documents\repos\subchen__jetbrick-template-2x\jetbrick-template-nutz,97,4
subchen__jetbrick-template-2x,C:\Users\tyin363\Documents\repos\subchen__jetbrick-template-2x\jetbrick-template-shiro,185,4
subchen__jetbrick-template-2x,C:\Users\tyin363\Documents\repos\subchen__jetbrick-template-2x\jetbrick-template-springmvc,337,6
subchen__jetbrick-template-2x,C:\Users\tyin363\Documents\repos\subchen__jetbrick-template-2x\jetbrick-template-struts,55,4
subchen__jetbrick-template-2x,C:\Users\tyin363\Documents\repos\subchen__jetbrick-template-2x\jetbrick-template-web,588,6
sventorben__keycloak-home-idp-discovery,C:\Users\tyin363\Documents\repos\sventorben__keycloak-home-idp-discovery,2750,58
sventorben__keycloak-restrict-client-auth,C:\Users\tyin363\Documents\repos\sventorben__keycloak-restrict-client-auth,1250,2228
swagger-api__swagger-core,C:\Users\tyin363\Documents\repos\swagger-api__swagger-core\modules\swagger-annotations,3104,36
swagger-api__swagger-core,C:\Users\tyin363\Documents\repos\swagger-api__swagger-core\modules\swagger-core,28050,54
swagger-api__swagger-core,C:\Users\tyin363\Documents\repos\swagger-api__swagger-core\modules\swagger-eclipse-transformer-maven-plugin,173,46
swagger-api__swagger-core,C:\Users\tyin363\Documents\repos\swagger-api__swagger-core\modules\swagger-integration,1726,39
swagger-api__swagger-core,C:\Users\tyin363\Documents\repos\swagger-api__swagger-core\modules\swagger-jaxrs2,26167,61
swagger-api__swagger-core,C:\Users\tyin363\Documents\repos\swagger-api__swagger-core\modules\swagger-jaxrs2-servlet-initializer,51,48
swagger-api__swagger-core,C:\Users\tyin363\Documents\repos\swagger-api__swagger-core\modules\swagger-jaxrs2-servlet-initializer-v2,51,48
swagger-api__swagger-core,C:\Users\tyin363\Documents\repos\swagger-api__swagger-core\modules\swagger-maven-plugin,3289,57
swagger-api__swagger-core,C:\Users\tyin363\Documents\repos\swagger-api__swagger-core\modules\swagger-models,9418,39
swagger-api__swagger-core,C:\Users\tyin363\Documents\repos\swagger-api__swagger-core\modules\swagger-project-jakarta\modules\swagger-maven-plugin-jakarta,305,38
swagger-api__swagger-parser,C:\Users\tyin363\Documents\repos\swagger-api__swagger-parser\modules\swagger-parser,719,21
swagger-api__swagger-parser,C:\Users\tyin363\Documents\repos\swagger-api__swagger-parser\modules\swagger-parser-cli,273,14
swagger-api__swagger-parser,C:\Users\tyin363\Documents\repos\swagger-api__swagger-parser\modules\swagger-parser-core,331,10
swagger-api__swagger-parser,C:\Users\tyin363\Documents\repos\swagger-api__swagger-parser\modules\swagger-parser-safe-url-resolver,671,14
swagger-api__swagger-parser,C:\Users\tyin363\Documents\repos\swagger-api__swagger-parser\modules\swagger-parser-v2-converter,2116,22
swagger-api__swagger-parser,C:\Users\tyin363\Documents\repos\swagger-api__swagger-parser\modules\swagger-parser-v3,27060,24
swagger-api__swagger-petstore,C:\Users\tyin363\Documents\repos\swagger-api__swagger-petstore,1296,12
tabby-sec__tabby,C:\Users\tyin363\Documents\repos\tabby-sec__tabby,11137,1517
talsma-ict__umldoclet,C:\Users\tyin363\Documents\repos\talsma-ict__umldoclet,11823,11
talsma-ict__umldoclet,C:\Users\tyin363\Documents\repos\talsma-ict__umldoclet\src\test\resources\issue-13,7,0
talsma-ict__umldoclet,C:\Users\tyin363\Documents\repos\talsma-ict__umldoclet\target\test-classes\issue-13,7,0
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\api,7706,1619
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\iengine-app,81672,1656
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\iengine-common,78661,1678
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\iengine-oss,167,1609
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\modules\custom-sql-filter-module,362,1611
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\modules\deduction-module,70,1608
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\modules\milestone-module,2146,1615
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\modules\observable-module,13075,1620
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\modules\proxy-client-module,937,1614
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\modules\skip-error-event-module,2028,1614
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\modules\task-resource-supervisor-module,1168,1613
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\modules\test-run-module,173,1613
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\iengine\validator,966,1617
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\manager\code-gen,615,1534
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\manager\mcp-tap-server,4479,1549
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\manager\tm,122074,1597
tapdata__tapdata,C:\Users\tyin363\Documents\repos\tapdata__tapdata\manager\tm-api,19792,1562
