submodule,normalised_direct_deps,normalised_transitive_deps
kanton-bern__hellodata-be_hello-data-sidecar-jupyterhub,0.0,0.0
kanton-bern__hellodata-be_hello-data-sidecar-portal,0.0,0.0
kanton-bern__hellodata-be_hello-data-sidecar-superset,0.0,0.0
karatelabs__karate_karate-demo,0.0,0.10465116279069768
karatelabs__karate_karate-gatling,0.0,0.0
karatelabs__karate_karate-junit5,0.0,0
karatelabs__karate_karate-playwright,0.0,0.0
karatelabs__karate_karate-robot,0.09578544061302682,0.031578947368421054
karatelabs__karate_payment-consumer,0.5,0.0
karatelabs__karate_payment-producer,0,0.0
keycloak__keycloak-quickstarts_keycloak-quickstarts-test-helper,0.0,0.0
keycloak__keycloak-quickstarts_rest-authz-resource-server,0.0,0.0
kingston-csj__jforgame_jforgame-codec-api,0,0
kingston-csj__jforgame_jforgame-codec-protobuf,0.0,0
kingston-csj__jforgame_jforgame-codec-struct,0.0,0
kingston-csj__jforgame_jforgame-commons,0.0,0
kingston-csj__jforgame_jforgame-demo,0.04672897196261682,0.02631578947368421
kingston-csj__jforgame_jforgame-doctor,0.0,0
kingston-csj__jforgame_jforgame-hotswap-agent,0,0
kingston-csj__jforgame_jforgame-orm,0.10526315789473684,0.0
kingston-csj__jforgame_jforgame-runtime,0.0,0
kingston-csj__jforgame_jforgame-socket-api,0.0,0
kingston-csj__jforgame_jforgame-socket-mina,0.017699115044247787,0.0
kingston-csj__jforgame_jforgame-socket-netty,0.0,0.34782608695652173
kingston-csj__jforgame_jforgame-spring-boot-starter-data,0.0,0.0
kishanrajput23__Java-Projects-Collections_blog-api-com,0.0,0.0
kishanrajput23__Java-Projects-Collections_Brick-Breaker-Game,0,0
kishanrajput23__Java-Projects-Collections_Calculator-project,0,0
kishanrajput23__Java-Projects-Collections_Department-Wise Salary Calculation,0.0,0
kishanrajput23__Java-Projects-Collections_Guess the number,0,0
kishanrajput23__Java-Projects-Collections_Guess The Number Game,0,0
kishanrajput23__Java-Projects-Collections_kishanrajput23__Java-Projects-Collections,0,0
Kong__unirest-java_unirest-modules-gson,0.0,0
Kong__unirest-java_unirest-modules-jackson,0.0,0.0
Kong__unirest-java_unirest-modules-mocks,0,0
kubernetes-client__java_admissionreview,0,0
kubernetes-client__java_examples-release-17,0.0,0.0
kubernetes-client__java_examples-release-18,0.0,0.0
kubernetes-client__java_examples-release-19,0.0,0.0
kubernetes-client__java_examples-release-20,0.0,0.0
kubernetes-client__java_examples-release-latest,0.0,0.0
kubernetes-client__java_extended,0.0,0.0
kubernetes-client__java_fluent-gen,0,0
kubernetes-client__java_spring,0.0,0.0
kubernetes-client__java_spring-aot,0.0,0.0
kumuluz__kumuluzee_common,0.0,0.0
kumuluz__kumuluzee_core,0,0
kumuluz__kumuluzee_cxf,0.0,0.0
kumuluz__kumuluzee_eclipselink,0,0.0
kumuluz__kumuluzee_hibernate,0,0
kumuluz__kumuluzee_hibernate-validator,0,0
kumuluz__kumuluzee_jersey,0.027777777777777776,0.0
kumuluz__kumuluzee_jetty,0.09523809523809523,0.0
kumuluz__kumuluzee_jsonp,0.0,0
kumuluz__kumuluzee_loader,0,0
kumuluz__kumuluzee_maven-plugin,0.0,0.0
kumuluz__kumuluzee_metro,0,0
kumuluz__kumuluzee_mojarra,0,0
kumuluz__kumuluzee_narayana,0.0,0.0
kumuluz__kumuluzee_ri,0.0,0
kumuluz__kumuluzee_uel,0,0
kumuluz__kumuluzee_weld,0.0,0
kumuluz__kumuluzee_yasson,0,0
laigeoffer__pmhub_pmhub-admin,0.0,0.0
laigeoffer__pmhub_pmhub-api-system,0,0.0
laigeoffer__pmhub_pmhub-api-workflow,0,0.0
laigeoffer__pmhub_pmhub-auth,0,0.0
laigeoffer__pmhub_pmhub-base-datasource,0.0,0.0
laigeoffer__pmhub_pmhub-base-notice,0.0755813953488372,1.5
laigeoffer__pmhub_pmhub-base-security,0.0,0.0
laigeoffer__pmhub_pmhub-base-swagger,0.0,0.0
laigeoffer__pmhub_pmhub-framework,0.046511627906976744,0.0
laigeoffer__pmhub_pmhub-gateway,0.0,0.0
laigeoffer__pmhub_pmhub-gen,0.0,0.0
laigeoffer__pmhub_pmhub-generator,0.0,0.0
laigeoffer__pmhub_pmhub-job,0.0,0.0
laigeoffer__pmhub_pmhub-monitor,0.0,0.0
laigeoffer__pmhub_pmhub-oa,0.09868421052631579,0.5
laigeoffer__pmhub_pmhub-project,0,0.0
laigeoffer__pmhub_pmhub-quartz,0.0,0.0
laigeoffer__pmhub_pmhub-system,0,0.0
laigeoffer__pmhub_pmhub-workflow,0.0,0.010958904109589041
laowenruo__Spring-Blog_laowenruo__Spring-Blog,0.0,0.043478260869565216
lets-mica__mica_mica-activerecord,0.0,0.0
lets-mica__mica_mica-caffeine,0.0,0.0
lets-mica__mica_mica-captcha,0.0,0.0
lets-mica__mica_mica-holidays,0.0,0.0
lets-mica__mica_mica-http,0.0,0.0
lets-mica__mica_mica-ip2region,0.0,0.0
lets-mica__mica_mica-jetcache,0.0,0.0
lets-mica__mica_mica-jobs,0.0,0.0
lets-mica__mica_mica-laytpl,0,0.0
lets-mica__mica_mica-lite,0.0,0.0
lets-mica__mica_mica-logging,0.0,0.0
lets-mica__mica_mica-metrics,0.0,0.0
lets-mica__mica_mica-mongo,0.0,0.0
lets-mica__mica_mica-openapi,0,0.0
lets-mica__mica_mica-prometheus,0.0,0.0
lets-mica__mica_mica-qrcode,0.0,0.0
lets-mica__mica_mica-redis,0.0,0.0
lets-mica__mica_mica-spider,0.0,0.0
lets-mica__mica_mica-xss,0.0,0.0
librespot-org__librespot-java_api,0.0,0.0
librespot-org__librespot-java_dacp,0.0,0
librespot-org__librespot-java_decoder-api,0.0,0
librespot-org__librespot-java_player,0.0,0.0
librespot-org__librespot-java_sink,0.0,0
librespot-org__librespot-java_sink-api,0,0
lilishop__lilishop_admin,0.0,0.0
lilishop__lilishop_buyer-api,0,0
lilishop__lilishop_common-api,0,0
lilishop__lilishop_consumer,0.0,0.0
lilishop__lilishop_im-api,0,0.0
lilishop__lilishop_manager-api,0,0
lilishop__lilishop_seller-api,0,0
linpeilie__mapstruct-plus_mapstruct-plus,0.0,0
linpeilie__mapstruct-plus_mapstruct-plus-object-convert,0.0,0
linpeilie__mapstruct-plus_mapstruct-plus-processor,0.0,0.0
linpeilie__mapstruct-plus_mapstruct-plus-spring-boot-starter,0.0,0.0
linpeilie__mapstruct-plus_quick-start,0.0,0
linpeilie__mapstruct-plus_spring-boot,0,0.0
linpeilie__mapstruct-plus_spring-boot-3,0,0.0
linpeilie__mapstruct-plus_spring-boot-with-lombok,0.0,0.0
linyimin0812__spring-startup-analyzer_spring-async-bean-core,0.0,0.0
linyimin0812__spring-startup-analyzer_spring-async-bean-starter,0.0,0
linyimin0812__spring-startup-analyzer_spring-profiler-agent,0,0
linyimin0812__spring-startup-analyzer_spring-profiler-api,0.0,0
linyimin0812__spring-startup-analyzer_spring-profiler-bridge,0,0
linyimin0812__spring-startup-analyzer_spring-profiler-common,0.0,0
linyimin0812__spring-startup-analyzer_spring-profiler-core,0.0,0.0
linyimin0812__spring-startup-analyzer_spring-profiler-extension,0.0,0
linyimin0812__spring-startup-analyzer_spring-startup-cli,0.0,0.1111111111111111
liquibase__liquibase-hibernate_liquibase__liquibase-hibernate,0.0,0.047619047619047616
liquibase__liquibase_liquibase-cli,0.0,0
liquibase__liquibase_liquibase-extension-testing,0.0,0.0
liquibase__liquibase_liquibase-maven-plugin,0.0,0.0
liquibase__liquibase_liquibase-snowflake,0.0,0
LiuYuYang01__ThriveX-Server_blog,0.14728682170542637,2.2421052631578946
LiuYuYang01__ThriveX-Server_model,0,22.0
LnYo-Cly__ai4j_ai4j-spring-boot-starter,0.0,0.0
LuckyPuppy514__jproxy_LuckyPuppy514__jproxy,0.17647058823529413,0.4245810055865922
lukas-krecan__JsonUnit_json-unit,0,0
lukas-krecan__JsonUnit_json-unit-assertj,0.0,0
lukas-krecan__JsonUnit_json-unit-core,0.0,0.0
lukas-krecan__JsonUnit_json-unit-fluent,0,0
lukas-krecan__JsonUnit_json-unit-json-path,0.0,0
lukas-krecan__JsonUnit_json-unit-spring,0.0,0.0
lukas-krecan__JsonUnit_test-base,0.0,0.0
lyrric__seckill_lyrric__seckill,0.0,0.0
mabe02__lanterna_native-integration,0.23076923076923078,0
makunet__maku-boot_maku-boot-api,0,0
makunet__maku-boot_maku-boot-new,0,0
makunet__maku-boot_maku-boot-system,0.008016032064128256,0.0
makunet__maku-boot_maku-framework,0.005128205128205128,0.02112676056338028
makunet__maku-boot_maku-module-iot,0.0,0.0
makunet__maku-boot_maku-module-member,0.0,0
makunet__maku-boot_maku-module-monitor,0.0,0
makunet__maku-boot_maku-module-quartz,0.0,0
makunet__maku-boot_maku-module-websocket,0.0,0.0
makunet__maku-boot_maku-server,0,0.0
MarcGiffing__bucket4j-spring-boot-starter_bucket4j-spring-boot-starter,0.0,0.0
MarcGiffing__bucket4j-spring-boot-starter_bucket4j-spring-boot-starter-context,0.0,0.0
MarcGiffing__bucket4j-spring-boot-starter_caffeine,0.0,0.0
MarcGiffing__bucket4j-spring-boot-starter_ehcache,0.0,0.0
MarcGiffing__bucket4j-spring-boot-starter_gateway,0.0,0.0
MarcGiffing__bucket4j-spring-boot-starter_general-tests,0.0,0.02127659574468085
MarcGiffing__bucket4j-spring-boot-starter_hazelcast,0.0,0.0
MarcGiffing__bucket4j-spring-boot-starter_redis-jedis,0.0,0.0
MarcGiffing__bucket4j-spring-boot-starter_redis-lettuce,0.0,0.0
MarcGiffing__bucket4j-spring-boot-starter_redis-redisson,0.0,0.0
MarcGiffing__bucket4j-spring-boot-starter_webflux,0.0,0.0
MarcGiffing__bucket4j-spring-boot-starter_webflux-infinispan,0.0,0.0
MariaDB4j__MariaDB4j_mariaDB4j-app,0,0.0
MariaDB4j__MariaDB4j_mariaDB4j-core,0.0,0
MariaDB4j__MariaDB4j_mariaDB4j-junit,0.0,0
MariaDB4j__MariaDB4j_mariaDB4j-maven-plugin,0.0,0
MariaDB4j__MariaDB4j_mariaDB4j-springboot,0,0.0
martinpaljak__ant-javacard_capfile,0.0,0
martinpaljak__ant-javacard_task,0.0,0
martinpaljak__GlobalPlatformPro_library,0.0,0
martinpaljak__GlobalPlatformPro_pace,0.0,0
martinpaljak__GlobalPlatformPro_tool,0.0,0.0
microprofile__microprofile_maven-build-plugin,0.0,0.0
microsoft__gctoolkit_api,0.0,0
microsoft__gctoolkit_IT,0.0,0
microsoft__gctoolkit_sample,0.0,0
microsoft__gctoolkit_vertx,0.25,0
microsoft__playwright-java_api-generator,0.0,0
microsoft__playwright-java_driver,0,0
microsoft__playwright-java_driver-bundle,0,0
microsoft__playwright-java_examples,0.0,0
microsoft__playwright-java_test-cli-fatjar,0,0
microsoft__playwright-java_test-cli-version,0,0
microsoft__playwright-java_test-spring-boot-starter,0,0.0
microsoft__playwright-java_update-docs-version,0,0
modelcontextprotocol__java-sdk_mcp-spring-webflux,0.0,0.0
modelcontextprotocol__java-sdk_mcp-spring-webmvc,0.0,0.0
modelcontextprotocol__java-sdk_mcp-test,0.0,0.0
moditect__moditect_core,0.0,0
moditect__moditect_hibernate-validator,0.0,0
moditect__moditect_maven-plugin,0.0,0.0
moditect__moditect_undertow,0.0,0
moditect__moditect_vert.x,0.4,0
mojohaus__flatten-maven-plugin_flatten-shaded-drp,0.0,0
mojohaus__flatten-maven-plugin_mojohaus__flatten-maven-plugin,0.0,0.0
mojohaus__flatten-maven-plugin_system-scope-dep-variable,0,0
mojohaus__versions_fake-api,0,0
mojohaus__versions_versions-api,0.0,0
mojohaus__versions_versions-common,0.0038022813688212928,0.0
mojohaus__versions_versions-enforcer,0.038461538461538464,0
mojohaus__versions_versions-test,0.0,0.0
mongojack__mongojack_mongojack__mongojack,0.00904977375565611,0.006688963210702341
moquette-io__moquette_embedding_moquette,0,0
moquette-io__moquette_metrics_prometheus,0.0,0
moyangzhan__langchain4j-aideepin_adi-admin,0,0.0
moyangzhan__langchain4j-aideepin_adi-bootstrap,0,0.0
moyangzhan__langchain4j-aideepin_adi-chat,0.0,0.0
mr-m0nst3r__Burpy_mr-m0nst3r__Burpy,0.0,0
MrMicky-FR__FastBoard_MrMicky-FR__FastBoard,0.0,0
mwilliamson__java-mammoth_mwilliamson__java-mammoth,0,0
mybatis-mapper__mapper_activerecord,0.0,0.0
mybatis-mapper__mapper_common,0.0,0
mybatis-mapper__mapper_jakarta-jpa,0.0,0.0
mybatis-mapper__mapper_jpa,0.0,0.0
mybatis-mapper__mapper_mapper,0.0,0.0
mybatis-mapper__mapper_service,0.0,0.0
mybatis__jpetstore-6_mybatis__jpetstore-6,0.0,0
mybatis__migrations_mybatis__migrations,0,0
mybatis__redis-cache_mybatis__redis-cache,0.0,0
mybatis__spring_mybatis__spring,0.0,0.0
naturalprogrammer__spring-lemon_lemon-demo-jpa,0.0,0.0
naturalprogrammer__spring-lemon_lemon-demo-reactive,0.0,0.0
naturalprogrammer__spring-lemon_spring-lemon-commons,0.0,0.0
naturalprogrammer__spring-lemon_spring-lemon-commons-jpa,0.0,0.0
naturalprogrammer__spring-lemon_spring-lemon-commons-mongo,0.0,0.0
naturalprogrammer__spring-lemon_spring-lemon-commons-reactive,0.0,0.0
naturalprogrammer__spring-lemon_spring-lemon-commons-web,0.0,0.0
naturalprogrammer__spring-lemon_spring-lemon-exceptions,0.0,0.0
naturalprogrammer__spring-lemon_spring-lemon-jpa,0.0,0.0
naturalprogrammer__spring-lemon_spring-lemon-reactive,0.0,0.0
NemProject__nem_deploy,0.0,0.0
NemProject__nem_peer,0,0
Nepxion__DiscoveryGuide_discovery-guide-console,0,0.0
Nepxion__DiscoveryGuide_discovery-guide-gateway,0,0.0
Nepxion__DiscoveryGuide_discovery-guide-service,0,0.0
Nepxion__DiscoveryGuide_discovery-guide-zuul,0,0.0
nguyenq__tess4j_nguyenq__tess4j,0.0,0.0
nitrite__nitrite-java_nitrite-jackson-mapper,0.0,1.0
nitrite__nitrite-java_nitrite-rocksdb-adapter,0.0,0
nitrite__nitrite-java_nitrite-spatial,0.0,0.0
nitrite__nitrite-java_nitrite-support,0.0,0.16666666666666666
niumoo__bing-wallpaper_niumoo__bing-wallpaper,0.0,0.0
novicezk__midjourney-proxy_novicezk__midjourney-proxy,0.0,0.0
nutzam__nutz_nutzdemo,0.3333333333333333,0.0
obsidiandynamics__kafdrop_obsidiandynamics__kafdrop,0.0,0.0
ofdrw__ofdrw_ofdrw-crypto,0.0,0.0
ofdrw__ofdrw_ofdrw-font,0,0
ofdrw__ofdrw_ofdrw-full,0,0
ofdrw__ofdrw_ofdrw-gm,0.0,0
ofdrw__ofdrw_ofdrw-graphics2d,0.0,0.0
ofdrw__ofdrw_ofdrw-gv,0,0
ofdrw__ofdrw_ofdrw-pkg,0.0,0.0
ofdrw__ofdrw_ofdrw-reader,0.0,0.0
ofdrw__ofdrw_ofdrw-sign,0.0,0.0
ofdrw__ofdrw_ofdrw-tool,0.0,0.0
okta__okta-spring-boot_common-reactive,0.0,0.0
okta__okta-spring-boot_common-servlet,0.0,0.0
okta__okta-spring-boot_config-server,0,0.0
okta__okta-spring-boot_hosted-login-code-flow,0.0,0.0
okta__okta-spring-boot_oauth2,0.0,0.0
okta__okta-spring-boot_redirect-code-flow,0,0.0
okta__okta-spring-boot_sdk,0.0,0.0
okta__okta-spring-boot_siw-jquery,0.0,0.0
okta__okta-spring-boot_webflux-resource-server,0,0.0
oldratlee__fucking-java-concurrency_oldratlee__fucking-java-concurrency,0,0
ontodev__robot_robot-command,0.0,2.066666666666667
ontodev__robot_robot-maven-plugin,0.0,0.0
ontodev__robot_robot-mock-plugin,0.0,0
ontop__ontop_all,0.0,0
ontop__ontop_cli,0.07865168539325842,0.0
ontop__ontop_core,0.0,0
ontop__ontop_endpoint,0.0,0.0
ontop__ontop_endpoint-core,0.0,0
ontop__ontop_kg-query,0.0,0.0
ontop__ontop_native,0.0,0
ontop__ontop_obda,0.0,0
ontop__ontop_optimization,0.0,0
ontop__ontop_owlapi,0.0,0
ontop__ontop_plugin,0.0,0.125
ontop__ontop_r2rml,0.0,0.0
ontop__ontop_rdf4j,0.0,0.0
ontop__ontop_semantic-index,0.0,0.0
ontop__ontop_sql,0.0,0
OpenGamma__Strata_data,0,0
OpenGamma__Strata_examples,0.0,0.0
OpenGamma__Strata_report,0,0
opengoofy__crane4j_crane4j-annotation,0,0
opengoofy__crane4j_crane4j-extension-datasource,0.0,0.0
opengoofy__crane4j_crane4j-extension-jackson,0.044444444444444446,0.0
opengoofy__crane4j_crane4j-extension-mybatis-plus,0.023809523809523808,0.0
opengoofy__crane4j_crane4j-extension-redis,0.0,0.0
opengoofy__crane4j_crane4j-extension-spring,0.0,0.0
opengoofy__crane4j_crane4j-mybatis-plus-extension-example,0,0.5
opengoofy__crane4j_crane4j-spring-boot-starter,0.0,0.0
opengoofy__crane4j_crane4j-spring-boot-starter-example,0,0.0
OpenHFT__Chronicle-Bytes_microbenchmarks,0.0,0
OpenHFT__Chronicle-Core_assertions-disabled,0,0
OpenHFT__Chronicle-Core_assertions-enabled,0,0
OpenHFT__Chronicle-Core_benchmarks,0.0,0
OpenHFT__Chronicle-Core_checked-exceptions,0,0
OpenHFT__Chronicle-Logger_benchmark,0.0,0
OpenHFT__Chronicle-Logger_logger-core,0.0,0.0
OpenHFT__Chronicle-Logger_logger-jcl,0.0,0
OpenHFT__Chronicle-Logger_logger-jul,0,0
OpenHFT__Chronicle-Logger_logger-log4j-1,0.0,0
OpenHFT__Chronicle-Logger_logger-log4j-2,0.0,0
OpenHFT__Chronicle-Logger_logger-logback,0.0,0.0
OpenHFT__Chronicle-Logger_logger-slf4j,0.0,0
OpenHFT__Chronicle-Logger_logger-slf4j-2,0.0,0
OpenHFT__Chronicle-Logger_logger-tools,0.0,0.0
OpenHFT__Chronicle-Map_benchmark,0.0,0.0
OpenHFT__Chronicle-Wire_demo,0.0,0.0
OpenHFT__Chronicle-Wire_marshallingperf,0.0,0.0
OpenHFT__Chronicle-Wire_microbenchmarks,0.024691358024691357,0.16
OpenHFT__Java-Runtime-Compiler_OpenHFT__Java-Runtime-Compiler,0.0,0
OpenHFT__Java-Thread-Affinity_affinity,0.027777777777777776,0
OpenHFT__Java-Thread-Affinity_affinity-test,0,0
OpenHFT__Zero-Allocation-Hashing_OpenHFT__Zero-Allocation-Hashing,0.0,0
OpenIdentityPlatform__OpenDJ_opendj-doc-maven-plugin,0.0,0.0
OpenIdentityPlatform__OpenDJ_opendj-dsml-servlet,0.0,0.0
OpenIdentityPlatform__OpenDJ_opendj-embedded,0.0,0.0
OpenIdentityPlatform__OpenDJ_opendj-embedded-server-examples,0,0
OpenIdentityPlatform__OpenDJ_opendj-grizzly,0.0,0
OpenIdentityPlatform__OpenDJ_opendj-ldap-sdk-examples,0,0
OpenIdentityPlatform__OpenDJ_opendj-ldap-toolkit,0.0,0
OpenIdentityPlatform__OpenDJ_opendj-legacy,0.0,0
OpenIdentityPlatform__OpenDJ_opendj-maven-plugin,0.0,0.0
OpenIdentityPlatform__OpenDJ_opendj-openidm-account-change-notification-handler,0.0,0.0
OpenIdentityPlatform__OpenDJ_opendj-rest2ldap,0.0,0.0
OpenIdentityPlatform__OpenDJ_opendj-server,0.0,0
OpenIdentityPlatform__OpenDJ_opendj-server-example-plugin,0,0
OpenIdentityPlatform__OpenDJ_opendj-server-msad-plugin,0,0
openshift__jenkins-client-plugin_openshift__jenkins-client-plugin,0,0
openzipkin__zipkin_activemq,0,0.0
openzipkin__zipkin_cassandra,0.0,0
openzipkin__zipkin_core,0.0,0
openzipkin__zipkin_elasticsearch,0.0,0.0
openzipkin__zipkin_kafka,0,0.0
openzipkin__zipkin_mysql-v1,0.044642857142857144,0
openzipkin__zipkin_pulsar,0,0.0
openzipkin__zipkin_rabbitmq,0.0,0
openzipkin__zipkin_scribe,0.0,0.0
openzipkin__zipkin_zipkin,0.0,0
openzipkin__zipkin_zipkin-eureka,0,0.0
openzipkin__zipkin_zipkin-junit5,0.0,0.0
openzipkin__zipkin_zipkin-server,0.0,0.0
openzipkin__zipkin_zipkin-tests,0.0,0.0
operator-framework__java-operator-sdk_bootstrapper-maven-plugin,0.0,0
operator-framework__java-operator-sdk_caffeine-bounded-cache-support,0.0,0.0
operator-framework__java-operator-sdk_controller-namespace-deletion,0,0.0
operator-framework__java-operator-sdk_leader-election,0,0.0
operator-framework__java-operator-sdk_micrometer-support,0.0,0.0
operator-framework__java-operator-sdk_mysql-schema,0.0,0.0
operator-framework__java-operator-sdk_operator-framework,0.0,0.0
operator-framework__java-operator-sdk_operator-framework-junit5,0.0,0
operator-framework__java-operator-sdk_tomcat-operator,0.0,0.0
operator-framework__java-operator-sdk_webpage,0,0.0
OpticFusion1__MCAntiMalware_MCAntiMalware-Core,0.0,0
orientechnologies__orientdb_agent,0.0,0.0
orientechnologies__orientdb_driver,0.0,0.0
orientechnologies__orientdb_etl,0.0,0
orientechnologies__orientdb_jdbc,0,0
orientechnologies__orientdb_lucene,0.0,0.0
orientechnologies__orientdb_nashorn,0,0
orientechnologies__orientdb_polyglot,0.0,0.0
orientechnologies__orientdb_security,0.0,0
orientechnologies__orientdb_server,0,0
orientechnologies__orientdb_test-commons,0.0,0
orientechnologies__orientdb_tests,0,0
orientechnologies__orientdb_tools,0.0,0
orphan-oss__launch4j-maven-plugin_orphan-oss__launch4j-maven-plugin,0.0,0.0
orphan-oss__ognl_benchmarks,0.0,0
oshi__oshi_oshi-core-java11,0,0
oshi__oshi_oshi-demo,0.0,0.0
p2-inc__keycloak-events_p2-inc__keycloak-events,0.014900662251655629,0.0
pac4j__spring-security-pac4j_pac4j__spring-security-pac4j,0.0,0.0
pagehelper__Mybatis-PageHelper_pagehelper__Mybatis-PageHelper,0.026200873362445413,0
pagehelper__pagehelper-spring-boot_pagehelper-spring-boot-autoconfigure,0.0,0.0
pagehelper__pagehelper-spring-boot_pagehelper-spring-boot-sample-annotation,0,0.0
pagehelper__pagehelper-spring-boot_pagehelper-spring-boot-sample-xml,0,0.0
paritytrading__philadelphia_acceptor,0,0
paritytrading__philadelphia_client,0.0,0
paritytrading__philadelphia_core,0,0
paritytrading__philadelphia_fix40,0,0
paritytrading__philadelphia_fix41,0,0
paritytrading__philadelphia_fix42,0,0
paritytrading__philadelphia_fix43,0,0
paritytrading__philadelphia_fix44,0,0
paritytrading__philadelphia_fix50,0,0
paritytrading__philadelphia_fix50sp1,0,0
paritytrading__philadelphia_fix50sp2,0,0
paritytrading__philadelphia_fixt11,0,0
paritytrading__philadelphia_initiator,0.0,0
paritytrading__philadelphia_perf-test,0,0
Password4j__password4j_Password4j__password4j,0.0,0
paulcwarren__spring-content_content-fs-spring-boot-starter,0,0
paulcwarren__spring-content_content-jpa-spring-boot-starter,0,0
paulcwarren__spring-content_content-mongo-spring-boot-starter,0,0
paulcwarren__spring-content_content-rest-spring-boot-starter,0,0
paulcwarren__spring-content_content-s3-spring-boot-starter,0,0
paulcwarren__spring-content_content-solr-spring-boot-starter,0,0
paulcwarren__spring-content_spring-content-autoconfigure,0.0,0.0
paulcwarren__spring-content_spring-content-azure-storage,0.0,0.0
paulcwarren__spring-content_spring-content-commons,0.0,0.0
paulcwarren__spring-content_spring-content-elasticsearch,0.0,0.0
paulcwarren__spring-content_spring-content-elasticsearch-boot-starter,0,0
paulcwarren__spring-content_spring-content-encryption,0.0,0.0
paulcwarren__spring-content_spring-content-fs,0.0,0.0
paulcwarren__spring-content_spring-content-fs-boot-starter,0,0
paulcwarren__spring-content_spring-content-gcs,0.0,0.0
paulcwarren__spring-content_spring-content-jpa,0.0,0.0
paulcwarren__spring-content_spring-content-jpa-boot-starter,0,0
paulcwarren__spring-content_spring-content-mongo,0.0,0.0
paulcwarren__spring-content_spring-content-mongo-boot-starter,0,0
paulcwarren__spring-content_spring-content-renditions,0.0,0.0
paulcwarren__spring-content_spring-content-renditions-boot-starter,0,0
paulcwarren__spring-content_spring-content-rest,0.00228310502283105,0.0
paulcwarren__spring-content_spring-content-rest-boot-starter,0,0
paulcwarren__spring-content_spring-content-s3,0.0,0.0
paulcwarren__spring-content_spring-content-s3-boot-starter,0,0
paulcwarren__spring-content_spring-content-solr,0.0,0.0
paulcwarren__spring-content_spring-content-solr-boot-starter,0,0
paulcwarren__spring-content_spring-versions-commons,0.0,0.0
paulcwarren__spring-content_spring-versions-jpa,0.2,0.0
paulcwarren__spring-content_spring-versions-jpa-boot-starter,0,0
pazone__ashot_pazone__ashot,0.0,0.0
pengpan__91160-cli_pengpan__91160-cli,0.037037037037037035,0.0
perplexhub__rsql-jpa-specification_rsql-common,0.0,0.0
perplexhub__rsql-jpa-specification_rsql-jpa,0,0.0
perplexhub__rsql-jpa-specification_rsql-jpa-spring-boot-starter,0,0.0
perplexhub__rsql-jpa-specification_rsql-querydsl,0.0,0.0
perplexhub__rsql-jpa-specification_rsql-querydsl-spring-boot-starter,0,0
perplexhub__rsql-jpa-specification_rsql-support,0,0
petterobam__html2file_petterobam__html2file,0.07017543859649122,0.0
pig-mesh__excel-spring-boot-starter_pig-mesh__excel-spring-boot-starter,0.0,0.0
pig-mesh__oss-spring-boot-starter_pig-mesh__oss-spring-boot-starter,0.0,0.0
pig-mesh__pig_pig-auth,0.0,0.0
pig-mesh__pig_pig-boot,0,0.0
pig-mesh__pig_pig-codegen,0.0,0.0
pig-mesh__pig_pig-common-core,0.0,0.0
pig-mesh__pig_pig-common-datasource,0.0,0.0
pig-mesh__pig_pig-common-excel,0.0,0.0
pig-mesh__pig_pig-common-feign,0.0,0.0
pig-mesh__pig_pig-common-log,0.0,0.0
pig-mesh__pig_pig-common-mybatis,0.0,0.0
pig-mesh__pig_pig-common-oss,0.0,0.0
pig-mesh__pig_pig-common-seata,0,0
pig-mesh__pig_pig-common-security,0.0,0.0
pig-mesh__pig_pig-common-swagger,0.0,0.0
pig-mesh__pig_pig-common-websocket,0.0,0.0
pig-mesh__pig_pig-common-xss,0.07407407407407407,0.0
pig-mesh__pig_pig-gateway,0.0,0.0
pig-mesh__pig_pig-monitor,0.0,0.0
pig-mesh__pig_pig-quartz,0,0.0
pig-mesh__pig_pig-register,0.0,0.0
pig-mesh__pig_pig-upms-api,0.0,0
pig-mesh__pig_pig-upms-biz,0,0.0
pinterest__secor_pinterest__secor,0.005244755244755245,0.008849557522123894
piomin__spring-boot-logging_logging-spring-commons,0.0,0
piomin__spring-boot-logging_logging-spring-tests,0,0.0
piomin__spring-boot-logging_logstash-logging-spring-boot-starter,0.0,0.0
piomin__spring-boot-logging_loki-logging-spring-boot-starter,0.0,0.0
piomin__spring-boot-logging_loki-logging-spring-tests,0,0.0
piomin__spring-boot-logging_reactive-logging-spring-tests,0,0.0
piomin__spring-boot-logging_reactive-logstash-logging-spring-boot-starter,0.0,0.0
pivovarit__throwing-function_pivovarit__throwing-function,0,0
pixelsdb__pixels_pixels-amphi,0.0,1.2857142857142858
pixelsdb__pixels_pixels-cache,0.0,0
pixelsdb__pixels_pixels-cli,0.35,0
pixelsdb__pixels_pixels-daemon,0.07142857142857142,0.0
pixelsdb__pixels_pixels-example,0.0,0.16666666666666666
pixelsdb__pixels_pixels-executor,0.0,0
pixelsdb__pixels_pixels-index-main-sqlite,0.0,0
pixelsdb__pixels_pixels-index-rocksdb,0.08695652173913043,0
pixelsdb__pixels_pixels-index-rockset,0.0,0
pixelsdb__pixels_pixels-invoker-lambda,0.0,0.0
pixelsdb__pixels_pixels-invoker-spike,0.0,0
pixelsdb__pixels_pixels-invoker-vhive,0.0,0.0
pixelsdb__pixels_pixels-parser,0.08333333333333333,0.0
pixelsdb__pixels_pixels-planner,0.0,0.0
