project,submodule,total_unique_dependencies,omitted_conflict_count,omitted_conflict_percentage,version_managed_count,version_managed_percentage
risesoft-y9__WorkFlow-Engine,risenet-y9boot-support-processadmin,266,4,1.5,30,11.28
risesoft-y9__WorkFlow-Engine,risenet-y9boot-webapp-processadmin,151,1,0.66,13,8.61
robert-bor__aho-corasick,robert-bor__aho-corasick,3,0,0.0,0,0.0
robinst__autolink-java,robinst__autolink-java,12,0,0.0,0,0.0
rohanpadhye__JQF,examples,187,23,12.3,2,1.07
rohanpadhye__JQF,fuzz,28,0,0.0,1,3.57
rohanpadhye__JQF,instrument,2,0,0.0,0,0.0
rohanpadhye__JQF,maven-plugin,35,2,5.71,0,0.0
roinli__HUIZHI-ChargeOS-cloud,hcp-api-system,46,0,0.0,3,6.52
roinli__HUIZHI-ChargeOS-cloud,hcp-auth,107,0,0.0,14,13.08
roinli__HUIZHI-ChargeOS-cloud,hcp-common-core,90,0,0.0,6,6.67
roinli__HUIZHI-ChargeOS-cloud,hcp-common-datascope,45,0,0.0,3,6.67
roinli__HUIZHI-ChargeOS-cloud,hcp-common-datasource,49,0,0.0,5,10.2
roinli__HUIZHI-ChargeOS-cloud,hcp-common-log,45,0,0.0,3,6.67
roinli__HUIZHI-ChargeOS-cloud,hcp-common-message,68,1,1.47,9,13.24
roinli__HUIZHI-ChargeOS-cloud,hcp-common-mybatisplus,45,0,0.0,3,6.67
roinli__HUIZHI-ChargeOS-cloud,hcp-common-redis,61,0,0.0,6,9.84
roinli__HUIZHI-ChargeOS-cloud,hcp-common-security,49,0,0.0,3,6.12
roinli__HUIZHI-ChargeOS-cloud,hcp-common-swagger,75,0,0.0,6,8.0
roinli__HUIZHI-ChargeOS-cloud,hcp-demo,139,0,0.0,20,14.39
roinli__HUIZHI-ChargeOS-cloud,hcp-gateway,150,0,0.0,25,16.67
roinli__HUIZHI-ChargeOS-cloud,hcp-file,239,12,5.02,41,17.15
roinli__HUIZHI-ChargeOS-cloud,hcp-gen,112,0,0.0,18,16.07
roinli__HUIZHI-ChargeOS-cloud,hcp-job,139,0,0.0,21,15.11
roinli__HUIZHI-ChargeOS-cloud,hcp-mp,144,2,1.39,19,13.19
roinli__HUIZHI-ChargeOS-cloud,hcp-operator,128,0,0.0,16,12.5
roinli__HUIZHI-ChargeOS-cloud,hcp-simulator,125,0,0.0,16,12.8
roinli__HUIZHI-ChargeOS-cloud,hcp-system,113,0,0.0,17,15.04
roinli__HUIZHI-ChargeOS-cloud,hcp-register,150,4,2.67,30,20.0
roinli__HUIZHI-ChargeOS-cloud,hcp-monitor,116,0,0.0,17,14.66
ron190__jsql-injection,model,207,5,2.42,17,8.21
ron190__jsql-injection,view,28,0,0.0,0,0.0
roncoo__roncoo-education,roncoo-education-common-core,134,3,2.24,13,9.7
roncoo__roncoo-education,roncoo-education-common-service,196,7,3.57,19,9.69
roncoo__roncoo-education,roncoo-education-common-video,2,0,0.0,0,0.0
roncoo__roncoo-education,roncoo-education-feign-course,39,0,0.0,2,5.13
roncoo__roncoo-education,roncoo-education-feign-system,39,0,0.0,2,5.13
roncoo__roncoo-education,roncoo-education-feign-user,39,0,0.0,2,5.13
roncoo__roncoo-education,roncoo-education-gateway,132,0,0.0,19,14.39
roncoo__roncoo-education,roncoo-education-service-course,52,0,0.0,4,7.69
roncoo__roncoo-education,roncoo-education-service-system,52,0,0.0,4,7.69
roncoo__roncoo-education,roncoo-education-service-user,52,0,0.0,4,7.69
roncoo__roncoo-education,roncoo-generator,20,1,5.0,0,0.0
rongcloud__server-sdk-java,rongcloud__server-sdk-java,17,2,11.76,0,0.0
rrd4j__rrd4j,rrd4j__rrd4j,77,3,3.9,0,0.0
rubenlagus__TelegramBots,telegrambots-abilities,74,0,0.0,4,5.41
rubenlagus__TelegramBots,telegrambots-client,33,0,0.0,2,6.06
rubenlagus__TelegramBots,telegrambots-client-jetty-adapter,38,2,5.26,1,2.63
rubenlagus__TelegramBots,telegrambots-extensions,62,0,0.0,3,4.84
rubenlagus__TelegramBots,telegrambots-longpolling,36,0,0.0,2,5.56
rubenlagus__TelegramBots,telegrambots-meta,20,0,0.0,1,5.0
rubenlagus__TelegramBots,telegrambots-springboot-longpolling-starter,67,0,0.0,12,17.91
rubenlagus__TelegramBots,telegrambots-springboot-webhook-starter,68,0,0.0,6,8.82
rubenlagus__TelegramBots,telegrambots-webhook,65,0,0.0,2,3.08
rule-engine__rule-engine-open,rule-engine-open-core,19,1,5.26,0,0.0
RumbleDB__rumble,RumbleDB__rumble,190,19,10.0,0,0.0
runelite__runelite,cache,17,0,0.0,1,5.88
runelite__runelite,runelite-api,8,0,0.0,0,0.0
runelite__runelite,runelite-client,48,1,2.08,0,0.0
runelite__runelite,runelite-jshell,16,0,0.0,1,6.25
runelite__runelite,runelite-maven-plugin,40,3,7.5,1,2.5
rymcu__forest,rymcu__forest,0,0,0,0,0
s3-wagon-private__s3-wagon-private,s3-wagon-private__s3-wagon-private,23,3,13.04,0,0.0
Samuel-Oliveira__Java_NFe,Samuel-Oliveira__Java_NFe,54,6,11.11,0,0.0
sanluan__PublicCMS,publiccms,90,3,3.33,3,3.33
sanluan__PublicCMS,publiccms-analyzer,9,0,0.0,0,0.0
sanluan__PublicCMS,publiccms-cache,7,0,0.0,0,0.0
sanluan__PublicCMS,publiccms-common,112,7,6.25,2,1.79
sanluan__PublicCMS,publiccms-core,23,0,0.0,1,4.35
sanluan__PublicCMS,publiccms-oauth,5,0,0.0,0,0.0
sanluan__PublicCMS,publiccms-oss,50,0,0.0,1,2.0
sanluan__PublicCMS,publiccms-trade,30,1,3.33,3,10.0
saoshao__DetSql,saoshao__DetSql,5,1,20.0,0,0.0
sashirestela__simple-openai,sashirestela__simple-openai,53,9,16.98,0,0.0
Sayi__poi-tl,poi-ooxml-schemas-extra,13,0,0.0,0,0.0
Sayi__poi-tl,poi-tl,68,5,7.35,0,0.0
Sayi__poi-tl,poi-tl-cli,53,4,7.55,0,0.0
Sayi__poi-tl,poi-tl-jsonmodel-support,51,3,5.88,0,0.0
Sayi__poi-tl,poi-tl-plugin-highlight,70,3,4.29,0,0.0
Sayi__poi-tl,poi-tl-plugin-markdown,51,1,1.96,0,0.0
sblantipodi__firefly_luciferin,sblantipodi__firefly_luciferin,34,2,5.88,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-api,77,3,3.9,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-commandline,98,3,3.06,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-db2,86,3,3.49,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-diagram,92,3,3.26,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-examplecode,92,3,3.26,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-hsqldb,85,3,3.53,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-lint,85,3,3.53,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-loader,79,3,3.8,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-mysql,86,3,3.49,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-offline,86,3,3.49,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-oracle,86,3,3.49,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-postgresql,87,3,3.45,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-scripting,155,15,9.68,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-sqlite,85,3,3.53,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-sqlserver,86,3,3.49,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-testdb,103,4,3.88,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-text,80,3,3.75,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-tools,78,3,3.85,0,0.0
schemacrawler__SchemaCrawler,schemacrawler-utility,59,3,5.08,0,0.0
scireum__s3ninja,scireum__s3ninja,142,15,10.56,4,2.82
scx567888__live-room-watcher,scx567888__live-room-watcher,50,1,2.0,0,0.0
sealedtx__java-youtube-downloader,sealedtx__java-youtube-downloader,15,1,6.67,0,0.0
SeanDragon__protools,common,25,0,0.0,0,0.0
SeanDragon__protools,http,15,0,0.0,0,0.0
SeanDragon__protools,mail,7,0,0.0,0,0.0
SeanDragon__protools,security,7,0,0.0,0,0.0
SeaOfNodes__Simple,chapter01,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter02,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter03,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter04,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter05,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter06,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter07,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter08,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter09,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter10,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter11,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter12,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter13,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter14,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter15,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter16,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter17,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter18,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter19,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter20,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter21,3,0,0.0,0,0.0
SeaOfNodes__Simple,chapter22,3,0,0.0,0,0.0
SeaOfNodes__Simple,transpile-tests,3,0,0.0,0,0.0
SeleniumHQ__htmlunit-driver,SeleniumHQ__htmlunit-driver,139,8,5.76,0,0.0
sendgrid__sendgrid-java,sendgrid__sendgrid-java,16,1,6.25,0,0.0
SEVA77__circuitjs1,SEVA77__circuitjs1,55,2,3.64,1,1.82
ShaftHQ__SHAFT_ENGINE,ShaftHQ__SHAFT_ENGINE,340,44,12.94,0,0.0
shaiwz__data-platform-open,data-platform-open-common,379,12,3.17,35,9.23
shaiwz__data-platform-open,data-platform-open-flow,289,9,3.11,51,17.65
shaiwz__data-platform-open,data-platform-open-query,11,0,0.0,0,0.0
shaiwz__data-platform-open,data-platform-open-support,11,0,0.0,0,0.0
shaiwz__data-platform-open,data-platform-open-web,404,7,1.73,45,11.14
shred__acme4j,acme4j-client,79,5,6.33,0,0.0
shred__acme4j,acme4j-example,75,5,6.67,0,0.0
shred__acme4j,acme4j-it,79,5,6.33,0,0.0
shred__acme4j,acme4j-smime,80,5,6.25,0,0.0
signalapp__Signal-Server,api-doc,78,0,0.0,10,12.82
signalapp__Signal-Server,integration-tests,115,0,0.0,22,19.13
signalapp__Signal-Server,service,422,1,0.24,40,9.48
signalapp__Signal-Server,websocket-resources,158,0,0.0,13,8.23
sika-code-cloud__sika-code,sika-code-batch,161,6,3.73,26,16.15
sika-code-cloud__sika-code,sika-code-cache,129,4,3.1,16,12.4
sika-code-cloud__sika-code,sika-code-core,106,4,3.77,6,5.66
sika-code-cloud__sika-code,sika-code-db,119,4,3.36,13,10.92
sika-code-cloud__sika-code,sika-code-db-sharding,120,4,3.33,14,11.67
sika-code-cloud__sika-code,sika-code-generator,110,4,3.64,12,10.91
sika-code-cloud__sika-code,sika-code-job,158,6,3.8,31,19.62
sika-code-cloud__sika-code,sika-code-migrate,127,6,4.72,19,14.96
siom79__japicmp,japicmp,33,0,0.0,0,0.0
siom79__japicmp,japicmp-ant-task,26,1,3.85,0,0.0
siom79__japicmp,japicmp-maven-plugin,97,18,18.56,0,0.0
siom79__japicmp,japicmp-test,23,0,0.0,0,0.0
siom79__japicmp,japicmp-test-maven-plugin-bundle-v1,20,0,0.0,0,0.0
siom79__japicmp,japicmp-test-maven-plugin-bundle-v2,20,0,0.0,0,0.0
siom79__japicmp,japicmp-test-service-impl-v1,21,0,0.0,0,0.0
siom79__japicmp,japicmp-test-service-impl-v2,21,0,0.0,0,0.0
siom79__japicmp,japicmp-test-service-v1,20,0,0.0,0,0.0
siom79__japicmp,japicmp-test-service-v2,20,0,0.0,0,0.0
siom79__japicmp,japicmp-test-v1,22,0,0.0,0,0.0
siom79__japicmp,japicmp-test-v2,22,0,0.0,0,0.0
siom79__japicmp,japicmp-test-vx-client,22,0,0.0,0,0.0
siom79__japicmp,japicmp-test2-v1,20,0,0.0,0,0.0
siom79__japicmp,japicmp-test2-v2,20,0,0.0,0,0.0
sivaprasadreddy__spring-boot-microservices-series,catalog-service,213,0,0.0,0,0.0
sivaprasadreddy__spring-boot-microservices-series,config-server,76,0,0.0,0,0.0
sivaprasadreddy__spring-boot-microservices-series,hystrix-dashboard,162,0,0.0,0,0.0
sivaprasadreddy__spring-boot-microservices-series,inventory-service,208,0,0.0,0,0.0
sivaprasadreddy__spring-boot-microservices-series,oauth2-server,93,0,0.0,0,0.0
sivaprasadreddy__spring-boot-microservices-series,order-service,165,0,0.0,0,0.0
sivaprasadreddy__spring-boot-microservices-series,service-registry,149,0,0.0,0,0.0
sivaprasadreddy__spring-boot-microservices-series,shoppingcart-ui,158,0,0.0,0,0.0
skjolber__3d-bin-container-packing,api,31,3,9.68,0,0.0
skjolber__3d-bin-container-packing,core,42,4,9.52,0,0.0
skjolber__3d-bin-container-packing,extreme-points,31,1,3.23,0,0.0
skjolber__3d-bin-container-packing,jmh,29,1,3.45,0,0.0
skjolber__3d-bin-container-packing,test,36,3,8.33,0,0.0
skjolber__3d-bin-container-packing,algorithm,31,1,3.23,0,0.0
skjolber__3d-bin-container-packing,packaging,34,1,2.94,0,0.0
slackhq__astra,astra,310,62,20.0,0,0.0
sladkoff__minecraft-prometheus-exporter,sladkoff__minecraft-prometheus-exporter,93,6,6.45,0,0.0
Slimefun__Slimefun4,Slimefun__Slimefun4,87,8,9.2,0,0.0
smallrye__jandex,benchmarks,22,0,0.0,1,4.55
smallrye__jandex,core,13,0,0.0,0,0.0
smallrye__jandex,maven-plugin,43,2,4.65,0,0.0
smallrye__jandex,dependencies,7,1,14.29,0,0.0
smallrye__jandex,indexVersion,0,0,0,0,0
smallrye__jandex,jar,3,0,0.0,0,0.0
smallrye__jandex,noFileset,0,0,0,0,0
smallrye__jandex,reproducible,0,0,0,0,0
smallrye__jandex,smoketest,0,0,0,0,0
smallrye__jandex,test-data,0,0,0,0,0
smallrye__smallrye-mutiny,context-propagation,34,3,8.82,0,0.0
smallrye__smallrye-mutiny,implementation,16,0,0.0,0,0.0
smallrye__smallrye-mutiny,math,19,1,5.26,1,5.26
smallrye__smallrye-mutiny,no-deps,8,0,0.0,0,0.0
smallrye__smallrye-mutiny,reactive-streams-operators,68,4,5.88,1,1.47
smallrye__smallrye-mutiny,reactive-streams-operators-jakarta,68,4,5.88,1,1.47
smallrye__smallrye-mutiny,reactor,12,0,0.0,0,0.0
smallrye__smallrye-mutiny,rxjava3,12,0,0.0,0,0.0
smallrye__smallrye-mutiny,test-utils,12,0,0.0,1,8.33
smallrye__smallrye-mutiny,workshop-examples,2,0,0.0,0,0.0
smartboot__smart-socket,aio-core,0,0,0,0,0
smartboot__smart-socket,aio-pro,4,0,0.0,0,0.0
smartboot__smart-socket,benchmark,5,0,0.0,0,0.0
smartboot__smart-socket,example,12,0,0.0,0,0.0
Snailclimb__spring-security-jwt-guide,Snailclimb__spring-security-jwt-guide,126,0,0.0,13,10.32
sofastack__sofa-ark,api,24,0,0.0,1,4.17
sofastack__sofa-ark,common,31,0,0.0,1,3.23
sofastack__sofa-ark,exception,0,0,0,0,0
sofastack__sofa-ark,spi,7,0,0.0,0,0.0
sofastack__sofa-ark,archive,33,0,0.0,2,6.06
sofastack__sofa-ark,container,67,2,2.99,3,4.48
sofastack__sofa-ark,ark-maven-plugin,108,17,15.74,4,3.7
sofastack__sofa-ark,ark-plugin-maven-plugin,69,4,5.8,1,1.45
sofastack__sofa-ark,ark-common-springboot,31,0,0.0,1,3.23
sofastack__sofa-ark,ark-compatible-springboot1,96,0,0.0,6,6.25
sofastack__sofa-ark,ark-compatible-springboot2,96,2,2.08,6,6.25
sofastack__sofa-ark,ark-springboot-starter,135,15,11.11,7,5.19
sofastack__sofa-ark,ark-support-starter,77,1,1.3,3,3.9
sofastack__sofa-ark,ark-tools,30,0,0.0,4,13.33
sofastack__sofa-ark,config-ark-plugin,53,0,0.0,4,7.55
sofastack__sofa-ark,netty-ark-plugin,69,14,20.29,3,4.35
sofastack__sofa-ark,web-ark-plugin,72,0,0.0,3,4.17
sofastack__sofa-bolt,sofastack__sofa-bolt,32,1,3.12,0,0.0
sofastack__sofa-jraft,jraft-core,37,1,2.7,0,0.0
sofastack__sofa-jraft,jraft-example,36,2,5.56,1,2.78
sofastack__sofa-jraft,bdb-log-storage-impl,20,0,0.0,1,5.0
sofastack__sofa-jraft,java-log-storage-impl,25,1,4.0,1,4.0
sofastack__sofa-jraft,rpc-grpc-impl,44,2,4.55,1,2.27
sofastack__sofa-jraft,rheakv-core,38,1,2.63,1,2.63
sofastack__sofa-jraft,rheakv-pd,35,1,2.86,1,2.86
sofastack__sofa-jraft,jraft-test,22,0,0.0,1,4.55
sofastack__sofa-registry,api,17,1,5.88,4,23.53
sofastack__sofa-registry,impl,25,1,4.0,1,4.0
sofastack__sofa-registry,log,6,0,0.0,1,16.67
sofastack__sofa-registry,core,4,0,0.0,1,25.0
sofastack__sofa-registry,model,13,0,0.0,1,7.69
sofastack__sofa-registry,util,53,1,1.89,11,20.75
sofastack__sofa-registry,bolt,13,0,0.0,1,7.69
sofastack__sofa-registry,http,45,1,2.22,12,26.67
sofastack__sofa-registry,data,26,0,0.0,4,15.38
sofastack__sofa-registry,integration,7,0,0.0,0,0.0
sofastack__sofa-registry,meta,73,0,0.0,9,12.33
sofastack__sofa-registry,session,64,0,0.0,6,9.38
sofastack__sofa-registry,shared,43,0,0.0,7,16.28
sofastack__sofa-registry,jdbc,33,0,0.0,2,6.06
sofastack__sofa-registry,jraft,21,0,0.0,6,28.57
sofastack__sofa-registry,test,63,0,0.0,6,9.52
sofastack__sofa-tracer,sofa-tracer-datasource-plugin,32,0,0.0,5,15.62
sofastack__sofa-tracer,sofa-tracer-dubbo-2.6.x-plugin,54,0,0.0,11,20.37
sofastack__sofa-tracer,sofa-tracer-dubbo-common-plugin,88,0,0.0,15,17.05
sofastack__sofa-tracer,sofa-tracer-dubbo-plugin,86,0,0.0,15,17.44
sofastack__sofa-tracer,sofa-tracer-flexible-plugin,15,0,0.0,1,6.67
sofastack__sofa-tracer,sofa-tracer-httpclient-plugin,107,1,0.93,12,11.21
sofastack__sofa-tracer,sofa-tracer-kafkamq-plugin,77,1,1.3,9,11.69
sofastack__sofa-tracer,sofa-tracer-mongodb-plugin,53,0,0.0,5,9.43
sofastack__sofa-tracer,sofa-tracer-okhttp-plugin,108,2,1.85,10,9.26
sofastack__sofa-tracer,sofa-tracer-rabbitmq-plugin,91,0,0.0,7,7.69
sofastack__sofa-tracer,sofa-tracer-redis-plugin,105,0,0.0,10,9.52
sofastack__sofa-tracer,sofa-tracer-resttmplate-plugin,101,1,0.99,9,8.91
sofastack__sofa-tracer,sofa-tracer-rocketmq-plugin,80,0,0.0,12,15.0
sofastack__sofa-tracer,sofa-tracer-spring-cloud-plugin,64,0,0.0,9,14.06
sofastack__sofa-tracer,sofa-tracer-springmessage-plugin,92,0,0.0,13,14.13
sofastack__sofa-tracer,sofa-tracer-springmvc-plugin,69,0,0.0,8,11.59
sofastack__sofa-tracer,sofa-tracer-zipkin-plugin,108,1,0.93,9,8.33
sofastack__sofa-tracer,tracer-core,55,0,0.0,10,18.18
sofastack__sofa-tracer,tracer-extensions,15,0,0.0,1,6.67
sofastack__sofa-tracer,tracer-sofa-boot-starter,283,7,2.47,36,12.72
SoftInstigate__restheart,commons,44,1,2.27,0,0.0
SoftInstigate__restheart,core,95,3,3.16,6,6.32
SoftInstigate__restheart,csv-interceptor,33,4,12.12,0,0.0
SoftInstigate__restheart,custom-logging-field,33,4,12.12,0,0.0
SoftInstigate__restheart,form-handler,33,4,12.12,0,0.0
SoftInstigate__restheart,freemarker,34,4,11.76,0,0.0
SoftInstigate__restheart,greeter-service,33,4,12.12,0,0.0
SoftInstigate__restheart,instance-name,33,4,12.12,0,0.0
SoftInstigate__restheart,mongo-status-service,33,4,12.12,0,0.0
SoftInstigate__restheart,protobuffer-contacts,58,10,17.24,0,0.0
SoftInstigate__restheart,random-string-service,34,4,11.76,0,0.0
SoftInstigate__restheart,slack-notifier,33,4,12.12,0,0.0
SoftInstigate__restheart,user-signup,35,4,11.43,0,0.0
SoftInstigate__restheart,x-headers-to-qparams,33,4,12.12,0,0.0
SoftInstigate__restheart,x-powered-by-remover,33,4,12.12,0,0.0
SoftInstigate__restheart,graphql,14,0,0.0,0,0.0
SoftInstigate__restheart,metrics,19,0,0.0,0,0.0
SoftInstigate__restheart,mongoclient,14,0,0.0,0,0.0
SoftInstigate__restheart,mongodb,92,3,3.26,7,7.61
SoftInstigate__restheart,polyglot,10,0,0.0,0,0.0
SoftInstigate__restheart,security,75,4,5.33,5,6.67
SoftInstigate__restheart,test-plugins,3,0,0.0,0,0.0
softwaremill__jox,bench-java,6,0,0.0,0,0.0
softwaremill__jox,channels,11,0,0.0,0,0.0
softwaremill__jox,flows,30,4,13.33,0,0.0
softwaremill__jox,structured,12,0,0.0,0,0.0
sohutv__mqcloud,mq-client-common-open,54,0,0.0,2,3.7
sohutv__mqcloud,mq-client-open,13,0,0.0,1,7.69
sohutv__mqcloud,mq-cloud,158,0,0.0,12,7.59
sohutv__mqcloud,mq-cloud-common,76,0,0.0,3,3.95
sohutv__mqcloud,mq-flink-client,51,0,0.0,1,1.96
somta__Juggle,common,35,0,0.0,12,34.29
somta__Juggle,console,123,0,0.0,17,13.82
somta__Juggle,juggle-spring-boot-example,94,1,1.06,19,20.21
somta__Juggle,juggle-sdk-java,35,4,11.43,0,0.0
somta__Juggle,juggle-spring-boot-starter,59,0,0.0,16,27.12
SonarOpenCommunity__sonar-cxx,cxx-checks,27,0,0.0,0,0.0
SonarOpenCommunity__sonar-cxx,cxx-sensors,45,4,8.89,1,2.22
SonarOpenCommunity__sonar-cxx,cxx-squid,42,2,4.76,1,2.38
SonarOpenCommunity__sonar-cxx,cxx-squid-bridge,26,0,0.0,0,0.0
SonarOpenCommunity__sonar-cxx,sslr-core,16,1,6.25,0,0.0
SonarOpenCommunity__sonar-cxx,sslr-testing-harness,24,0,0.0,2,8.33
SonarOpenCommunity__sonar-cxx,sslr-toolkit,27,1,3.7,2,7.41
SonarOpenCommunity__sonar-cxx,sslr-xpath,17,1,5.88,0,0.0
SonarOpenCommunity__sonar-cxx,cxx-sslr-toolkit,17,0,0.0,2,11.76
SonarOpenCommunity__sonar-cxx,sonar-cxx-plugin,40,3,7.5,2,5.0
SonarSource__sonar-scanner-cli,SonarSource__sonar-scanner-cli,38,5,13.16,0,0.0
SonarSource__sonarlint-core,analysis-engine,25,0,0.0,1,4.0
SonarSource__sonarlint-core,cli,15,0,0.0,1,6.67
SonarSource__sonarlint-core,commons,33,1,3.03,3,9.09
SonarSource__sonarlint-core,core,96,4,4.17,1,1.04
SonarSource__sonarlint-core,http,78,2,2.56,2,2.56
SonarSource__sonarlint-core,plugin-api,3,0,0.0,0,0.0
SonarSource__sonarlint-core,plugin-commons,33,0,0.0,1,3.03
SonarSource__sonarlint-core,classloader-leak-plugin,3,0,0.0,0,0.0
SonarSource__sonarlint-core,rpc-impl,21,0,0.0,2,9.52
SonarSource__sonarlint-core,rule-extractor,22,0,0.0,2,9.09
SonarSource__sonarlint-core,server-api,40,0,0.0,1,2.5
SonarSource__sonarlint-core,server-connection,40,1,2.5,2,5.0
SonarSource__sonarlint-core,telemetry,78,3,3.85,3,3.85
SonarSource__sonarlint-core,maven-shade-ext-bnd-transformer,13,0,0.0,5,38.46
SonarSource__sonarlint-core,java-client-utils,18,0,0.0,3,16.67
SonarSource__sonarlint-core,rpc-java-client,17,0,0.0,2,11.76
SonarSource__sonarlint-core,custom-sensor-plugin,21,1,4.76,5,23.81
SonarSource__sonarlint-core,global-extension-plugin,4,0,0.0,0,0.0
SonarSource__sonarlint-core,java-custom-rules,43,5,11.63,2,4.65
SonarSource__sonarlint-core,module_a1,2,0,0.0,0,0.0
SonarSource__sonarlint-core,module_a2,2,0,0.0,0,0.0
SonarSource__sonarlint-core,module_b1,2,0,0.0,0,0.0
SonarSource__sonarlint-core,module_b2,2,0,0.0,0,0.0
SonarSource__sonarlint-core,sample-java,0,0,0,0,0
SonarSource__sonarlint-core,sample-java-custom,0,0,0,0,0
SonarSource__sonarlint-core,sample-java-hotspot,0,0,0,0,0
SonarSource__sonarlint-core,sample-java-taint,2,0,0.0,0,0.0
SonarSource__sonarlint-core,sample-language-mix,0,0,0,0,0
SonarSource__sonarlint-core,rpc-protocol,16,0,0.0,2,12.5
SonarSource__sonarlint-core,test-utils,88,2,2.27,2,2.27
soot-oss__SootUp,sootup.analysis.interprocedural,17,0,0.0,1,5.88
soot-oss__SootUp,sootup.analysis.intraprocedural,8,0,0.0,0,0.0
soot-oss__SootUp,sootup.apk.frontend,24,0,0.0,3,12.5
soot-oss__SootUp,sootup.callgraph,20,0,0.0,0,0.0
soot-oss__SootUp,sootup.codepropertygraph,11,0,0.0,0,0.0
soot-oss__SootUp,sootup.core,18,0,0.0,0,0.0
soot-oss__SootUp,sootup.examples,15,0,0.0,0,0.0
soot-oss__SootUp,sootup.interceptors,3,0,0.0,0,0.0
soot-oss__SootUp,sootup.java.bytecode.frontend,23,1,4.35,0,0.0
soot-oss__SootUp,sootup.java.core,19,0,0.0,0,0.0
soot-oss__SootUp,sootup.jimple.frontend,11,0,0.0,0,0.0
soot-oss__SootUp,sootup.qilin,23,0,0.0,1,4.35
soot-oss__SootUp,sootup.spark,26,0,0.0,2,7.69
SORMAS-Foundation__SORMAS-Project,sormas-api,52,1,1.92,2,3.85
SORMAS-Foundation__SORMAS-Project,sormas-backend,330,12,3.64,30,9.09
SORMAS-Foundation__SORMAS-Project,sormas-keycloak-service-provider,26,0,0.0,2,7.69
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,113,8,7.08,0,0.0
SORMAS-Foundation__SORMAS-Project,sormas-rest,75,0,0.0,7,9.33
SORMAS-Foundation__SORMAS-Project,sormas-ui,183,6,3.28,20,10.93
spacious-team__investbook,spacious-team__investbook,160,3,1.88,14,8.75
SPARQL-Anything__sparql.anything,sparql-anything-archive,9,0,0.0,1,11.11
SPARQL-Anything__sparql.anything,sparql-anything-bibliography,7,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-binary,6,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-cli,23,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-csv,8,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-docs,20,1,5.0,2,10.0
SPARQL-Anything__sparql.anything,sparql-anything-documentation-generator,21,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-engine,16,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-fuseki,87,2,2.3,4,4.6
SPARQL-Anything__sparql.anything,sparql-anything-html,166,5,3.01,9,5.42
SPARQL-Anything__sparql.anything,sparql-anything-json,15,0,0.0,2,13.33
SPARQL-Anything__sparql.anything,sparql-anything-markdown,9,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-metadata,9,0,0.0,0,0.0
SPARQL-Anything__sparql.anything,sparql-anything-model,55,2,3.64,2,3.64
