Library_Name,Count,Percentage
io.quarkus:quarkus-undertow,2,0.0001326391882481679
io.quarkus:quarkus-datasource,2,0.0001326391882481679
org.springframework.ai:spring-ai-client-chat,2,0.0001326391882481679
io.gatling:gatling-jsonpath,2,0.0001326391882481679
com.github.spullara.mustache.java:compiler,2,0.0001326391882481679
org.glassfish.jersey.inject:jersey-hk2,2,0.0001326391882481679
com.vladsch.flexmark:flexmark-html2md-converter,2,0.0001326391882481679
de.codecentric:spring-boot-admin-server-cloud,2,0.0001326391882481679
org.eclipse.jetty.ee9.websocket:jetty-ee9-websocket-jetty-common,2,0.0001326391882481679
io.quarkus:quarkus-oidc-common,2,0.0001326391882481679
io.opentelemetry:opentelemetry-exporter-sender-jdk,2,0.0001326391882481679
software.amazon.awssdk:cloudwatch,2,0.0001326391882481679
org.jboss.resteasy:resteasy-multipart-provider,2,0.0001326391882481679
org.jboss.shrinkwrap:shrinkwrap-api,2,0.0001326391882481679
org.elasticsearch.client:elasticsearch-rest-high-level-client,2,0.0001326391882481679
org.apache.dubbo:dubbo-serialization-hessian2,2,0.0001326391882481679
org.jruby.jcodings:jcodings,2,0.0001326391882481679
org.eclipse.platform:org.eclipse.compare.core,2,0.0001326391882481679
org.apache.dubbo:dubbo-registry-eureka,2,0.0001326391882481679
org.eclipse.jetty.websocket:websocket-server,2,0.0001326391882481679
org.jmolecules.integrations:jmolecules-apt,2,0.0001326391882481679
org.jetbrains.kotlinx:kotlinx-coroutines-swing,2,0.0001326391882481679
org.springdoc:springdoc-openapi-starter-webflux-api,2,0.0001326391882481679
com.oracle.oci.sdk:oci-java-sdk-common-httpclient,2,0.0001326391882481679
org.eclipse.platform:org.eclipse.equinox.preferences,2,0.0001326391882481679
io.gatling:gatling-netty-util,2,0.0001326391882481679
io.gatling:gatling-redis-java,2,0.0001326391882481679
org.apache.lucene:lucene-misc,2,0.0001326391882481679
org.htmlunit:htmlunit,1,6.631959412408396e-05
org.eclipse.jetty.http2:http2-client,1,6.631959412408396e-05
org.apache.spark:spark-network-shuffle_2.12,1,6.631959412408396e-05
com.fasterxml.jackson.dataformat:jackson-dataformat-csv,1,6.631959412408396e-05
org.codehaus.plexus:plexus-container-default,1,6.631959412408396e-05
org.graalvm.tools:chromeinspector,1,6.631959412408396e-05
org.iq80.leveldb:leveldb,1,6.631959412408396e-05
io.opentelemetry.contrib:opentelemetry-baggage-processor,1,6.631959412408396e-05
org.apache.iotdb:influxdb-thrift,1,6.631959412408396e-05
software.amazon.awssdk:aws-xml-protocol,1,6.631959412408396e-05
org.apache.tinkerpop:gremlin-driver,1,6.631959412408396e-05
io.fabric8:kubernetes-model-autoscaling,1,6.631959412408396e-05
io.fabric8:kubernetes-model-discovery,1,6.631959412408396e-05
io.projectreactor.kafka:reactor-kafka,1,6.631959412408396e-05
com.baomidou:mybatis-plus-spring,1,6.631959412408396e-05
org.glassfish.hk2:hk2-api,1,6.631959412408396e-05
org.glassfish.hk2:hk2-locator,1,6.631959412408396e-05
io.grpc:grpc-protobuf-lite,1,6.631959412408396e-05
io.burt:jmespath-core,1,6.631959412408396e-05
io.r2dbc:r2dbc-spi,1,6.631959412408396e-05
io.dropwizard.metrics:metrics-annotation,1,6.631959412408396e-05
net.sourceforge.cssparser:cssparser,1,6.631959412408396e-05
org.hibernate.search:hibernate-search-v5migrationhelper-engine,1,6.631959412408396e-05
org.infinispan:infinispan-clustered-counter,1,6.631959412408396e-05
org.infinispan:infinispan-cli-client,1,6.631959412408396e-05
org.junit.vintage:junit-vintage-engine,1,6.631959412408396e-05
org.apache.hadoop:hadoop-mapreduce-client-jobclient,1,6.631959412408396e-05
com.vladsch.flexmark:flexmark-ext-emoji,1,6.631959412408396e-05
org.glassfish:javax.json,1,6.631959412408396e-05
org.jmock:jmock,1,6.631959412408396e-05
com.github.houbb:opencc4j,1,6.631959412408396e-05
org.apache.rocketmq:rocketmq-srvutil,1,6.631959412408396e-05
org.hibernate.search:hibernate-search-util-common,1,6.631959412408396e-05
org.apache.lucene:lucene-analysis-common,1,6.631959412408396e-05
org.jboss.logging:jboss-logging-annotations,1,6.631959412408396e-05
io.jsonwebtoken:jjwt-impl,1,6.631959412408396e-05
org.eclipse.jetty.websocket:websocket-servlet,1,6.631959412408396e-05
org.springframework.cloud:spring-cloud-deployer-resource-docker,1,6.631959412408396e-05
org.apache.dubbo:dubbo-rpc-grpc,1,6.631959412408396e-05
org.eclipse.jetty.websocket:javax-websocket-client-impl,1,6.631959412408396e-05
org.apache.jmeter:jorphan,1,6.631959412408396e-05
org.eclipse.jetty:jetty-webapp,1,6.631959412408396e-05
org.apache.dubbo:dubbo-remoting-grizzly,1,6.631959412408396e-05
org.apache.dubbo:dubbo-remoting-netty4,1,6.631959412408396e-05
org.apache.dubbo:dubbo-remoting-netty,1,6.631959412408396e-05
com.alibaba:hessian-lite,1,6.631959412408396e-05
com.ibeetl:beetl-default-antlr4.9-support,1,6.631959412408396e-05
org.apache.dubbo:dubbo-remoting-mina,1,6.631959412408396e-05
org.apache.dubbo:dubbo-serialization-api,1,6.631959412408396e-05
javax.xml.bind:jaxb-api,1,6.631959412408396e-05
