Project,Total_Breaking_Changes,Used_Breaking_Changes,Binary_Compatibility_Rate,Source_Compatibility_Rate,Transitive_Changes,Usage_Rate
spring-projects__spring-modulith_spring-modulith-events-jackson,113,0,0.0,0.0,52,0.0
spring-projects__spring-modulith_spring-modulith-events-jdbc,55,0,0.01818181818181818,0.0,15,0.0
spring-projects__spring-modulith_spring-modulith-events-jms,113,0,0.0,0.0,52,0.0
spring-projects__spring-modulith_spring-modulith-events-jpa,55,0,0.01818181818181818,0.0,15,0.0
spring-projects__spring-modulith_spring-modulith-events-kafka,113,0,0.0,0.0,52,0.0
spring-projects__spring-modulith_spring-modulith-events-messaging,113,0,0.0,0.0,52,0.0
spring-projects__spring-modulith_spring-modulith-events-mongodb,15,0,0.0,0.0,15,0.0
spring-projects__spring-modulith_spring-modulith-events-neo4j,15,0,0.0,0.0,15,0.0
spring-projects__spring-modulith_spring-modulith-example-full,1,0,1.0,0.0,1,0.0
spring-projects__spring-modulith_spring-modulith-example-kafka,1,0,1.0,0.0,1,0.0
springdoc__springdoc-openapi_springdoc-openapi-starter-webflux-api,74,0,0.16216216216216217,0.0,74,0.0
springdoc__springdoc-openapi_springdoc-openapi-starter-webmvc-api,2,0,0.5,0.0,0,0.0
springdoc__springdoc-openapi_springdoc-openapi-starter-webmvc-ui,2,0,0.5,0.0,0,0.0
stick-i__scblogs_blink-server,2184,3,0.050824175824175824,0.0,2169,0.13736263736263737
stick-i__scblogs_blog-client,960,0,0.04479166666666667,0.0,959,0.0
stick-i__scblogs_blog-content-server,3747,0,0.03496130237523352,0.0,3733,0.0
stick-i__scblogs_blog-server,2184,14,0.050824175824175824,0.0,2169,0.641025641025641
stick-i__scblogs_comment-client,960,0,0.04479166666666667,0.0,959,0.0
stick-i__scblogs_comment-server,2209,4,0.05024898143956542,0.0,2169,0.1810774105930285
stick-i__scblogs_common-amqp,422,0,0.07345971563981042,0.0,194,0.0
stick-i__scblogs_common-redis,512,0,0.60546875,0.0,485,0.0
stick-i__scblogs_common-tool,1164,6,0.070446735395189,0.0,740,0.5154639175257731
stick-i__scblogs_common-web,711,0,0.07032348804500703,0.0,476,0.0
stick-i__scblogs_gateway-service,2988,0,0.1348728246318608,0.0,2971,0.0
stick-i__scblogs_resource-client,968,0,0.04855371900826446,0.0,959,0.0
stick-i__scblogs_resource-server,3700,0,0.0718918918918919,0.0,3646,0.0
stick-i__scblogs_user-client,960,0,0.04479166666666667,0.0,959,0.0
stick-i__scblogs_user-server,2644,13,0.1588502269288956,0.0,2629,0.49167927382753407
stick-i__spel-validator_spel-validator-core,110,0,0.19090909090909092,0.0,110,0.0
stick-i__spel-validator_spel-validator-test,110,0,0.19090909090909092,0.0,110,0.0
strimzi__strimzi-kafka-bridge_strimzi__strimzi-kafka-bridge,17382,13,0.004027154527672305,0.0,16471,0.07479001265677136
subchen__jetbrick-template-2x_jetbrick-template,69,0,0.2608695652173913,0.0,3,0.0
subchen__jetbrick-template-2x_jetbrick-template-jetbrickmvc,11,0,1.0,0.0,0,0.0
subchen__jetbrick-template-2x_jetbrick-template-jfinal,11,0,1.0,0.0,0,0.0
subchen__jetbrick-template-2x_jetbrick-template-jfinal3,11,0,1.0,0.0,0,0.0
subchen__jetbrick-template-2x_jetbrick-template-jodd,11,0,1.0,0.0,0,0.0
subchen__jetbrick-template-2x_jetbrick-template-nutz,11,0,1.0,0.0,0,0.0
subchen__jetbrick-template-2x_jetbrick-template-shiro,95,0,0.4631578947368421,0.0,88,0.0
subchen__jetbrick-template-2x_jetbrick-template-springmvc,1176,0,0.1556122448979592,0.0,1162,0.0
subchen__jetbrick-template-2x_jetbrick-template-struts,11,0,1.0,0.0,0,0.0
subchen__jetbrick-template-2x_jetbrick-template-web,58,1,0.5,0.0,3,1.7241379310344827
sventorben__keycloak-home-idp-discovery_sventorben__keycloak-home-idp-discovery,247,0,0.07692307692307693,0.0,233,0.0
sventorben__keycloak-restrict-client-auth_sventorben__keycloak-restrict-client-auth,277,0,0.38267148014440433,0.0,264,0.0
swagger-api__swagger-core_swagger-annotations,11,0,0.6363636363636364,0.0,11,0.0
swagger-api__swagger-core_swagger-core,323,0,0.02476780185758514,0.0,244,0.0
swagger-api__swagger-core_swagger-eclipse-transformer-maven-plugin,691,6,0.08827785817655572,0.0,679,0.8683068017366137
swagger-api__swagger-core_swagger-integration,11,0,0.6363636363636364,0.0,11,0.0
swagger-api__swagger-core_swagger-jaxrs2,3383,0,0.023056458764410287,0.0,2071,0.0
swagger-api__swagger-core_swagger-jaxrs2-servlet-initializer,12,0,0.5833333333333334,0.0,11,0.0
swagger-api__swagger-core_swagger-jaxrs2-servlet-initializer-v2,12,0,0.5833333333333334,0.0,11,0.0
swagger-api__swagger-core_swagger-maven-plugin,26,0,0.5384615384615384,0.0,10,0.0
swagger-api__swagger-core_swagger-models,853,0,0.07854630715123095,0.0,739,0.0
swagger-api__swagger-parser_swagger-parser,934,0,0.07066381156316917,0.0,841,0.0
swagger-api__swagger-parser_swagger-parser-core,4,0,0.75,0.0,4,0.0
swagger-api__swagger-parser_swagger-parser-safe-url-resolver,707,0,0.08486562942008487,0.0,691,0.0
swagger-api__swagger-parser_swagger-parser-v2-converter,231,0,0.03896103896103896,0.0,154,0.0
swagger-api__swagger-petstore_swagger-api__swagger-petstore,810,0,0.08024691358024691,0.0,600,0.0
tabby-sec__tabby_tabby-sec__tabby,230,0,0.13043478260869565,0.0,201,0.0
tapdata__tapdata_api,83,0,0.21686746987951808,0.0,83,0.0
tapdata__tapdata_code-gen,193,0,0.046632124352331605,0.0,42,0.0
tapdata__tapdata_custom-sql-filter-module,110,0,0.19090909090909092,0.0,110,0.0
tapdata__tapdata_iengine-oss,110,0,0.19090909090909092,0.0,110,0.0
tapdata__tapdata_mcp-tap-server,137,0,0.06569343065693431,0.0,61,0.0
tapdata__tapdata_milestone-module,83,0,0.21686746987951808,0.0,83,0.0
tapdata__tapdata_observable-module,1734,1,0.08765859284890427,0.0,1448,0.05767012687427912
tapdata__tapdata_proxy-client-module,110,0,0.19090909090909092,0.0,110,0.0
tapdata__tapdata_tapdata-cli,4245,4,0.08197879858657244,0.0,4140,0.09422850412249706
tapdata__tapdata_tapdata-test,272,0,0.09191176470588236,0.0,63,0.0
tapdata__tapdata_task-resource-supervisor-module,141,0,0.18439716312056736,0.0,140,0.0
tapdata__tapdata_test-run-module,119,0,0.17647058823529413,0.0,119,0.0
tapdata__tapdata_tm-oss,43,0,0.13953488372093023,0.0,43,0.0
tapdata__tapdata_tm-sdk,192,0,0.046875,0.0,42,0.0
tapdata__tapdata_validator,1,0,1.0,0.0,0,0.0
tcurdt__jdeb_tcurdt__jdeb,3113,0,0.00064246707356248,0.0,3107,0.0
terrier-org__terrier-core_index-api,8,0,1.0,0.0,0,0.0
terrier-org__terrier-core_rest-server,281,0,0.07829181494661921,0.0,280,0.0
terrier-org__terrier-core_tests,51,0,0.09803921568627451,0.0,0,0.0
tkaczmarzyk__specification-arg-resolver_performance-tests,1062,1,0.23163841807909605,0.0,778,0.09416195856873823
tkaczmarzyk__specification-arg-resolver_tkaczmarzyk__specification-arg-resolver,2085,5,0.23980815347721823,0.0,1211,0.2398081534772182
togglz__togglz_amazon-s3,1635,0,0.2036697247706422,0.0,1125,0.0
togglz__togglz_appengine,198,0,0.15656565656565657,0.0,133,0.0
togglz__togglz_autoconfigure,540,0,0.08333333333333333,0.0,520,0.0
togglz__togglz_benchmarks,97,0,0.12371134020618557,0.0,97,0.0
togglz__togglz_cdi,142,0,0.176056338028169,0.0,131,0.0
togglz__togglz_cloud-datastore,31737,1,0.016321643507577907,0.0,31641,0.003150896430034345
togglz__togglz_cloud-spanner,198,0,0.15656565656565657,0.0,133,0.0
togglz__togglz_cloud-storage,66982,2,0.013152787315995342,0.0,66667,0.0029858768027231195
togglz__togglz_console,205,2,0.25853658536585367,0.0,117,0.975609756097561
togglz__togglz_core,204,0,0.15196078431372548,0.0,134,0.0
togglz__togglz_dynamodb,830,0,0.21927710843373494,0.0,422,0.0
togglz__togglz_hazelcast,186,0,0.1881720430107527,0.0,117,0.0
togglz__togglz_junit,97,0,0.12371134020618557,0.0,97,0.0
togglz__togglz_mongodb,105,0,0.19047619047619047,0.0,97,0.0
togglz__togglz_redis,793,0,0.6784363177805801,0.0,131,0.0
togglz__togglz_servlet,99,0,0.13131313131313133,0.0,97,0.0
togglz__togglz_shiro,120,0,0.14166666666666666,0.0,117,0.0
togglz__togglz_slack,490,0,0.10816326530612246,0.0,197,0.0
togglz__togglz_spock,97,0,0.12371134020618557,0.0,97,0.0
togglz__togglz_spring-boot-hello-world,220,0,0.12272727272727273,0.0,220,0.0
togglz__togglz_spring-boot-hello-world-feature-enum,761,0,0.07752956636005257,0.0,761,0.0
togglz__togglz_spring-boot-no-feature-provider-or-feature-enums,761,0,0.07752956636005257,0.0,761,0.0
togglz__togglz_spring-boot-security,761,0,0.07752956636005257,0.0,761,0.0
togglz__togglz_spring-boot-thymeleaf,761,0,0.07752956636005257,0.0,761,0.0
togglz__togglz_spring-boot-war,485,0,0.08453608247422681,0.0,485,0.0
togglz__togglz_spring-core,182,0,0.17032967032967034,0.0,117,0.0
togglz__togglz_spring-security,184,0,0.17391304347826086,0.0,117,0.0
togglz__togglz_spring-web,99,0,0.13131313131313133,0.0,97,0.0
togglz__togglz_test-harness,861,0,0.053426248548199766,0.0,397,0.0
togglz__togglz_testing,182,0,0.17032967032967034,0.0,117,0.0
trekawek__coffee-gb_trekawek__coffee-gb,194,10,0.13402061855670103,0.0,159,5.154639175257731
tuituidan__team-nav_tuituidan__team-nav,1258,8,0.09618441971383147,0.0,594,0.6359300476947536
tulskiy__jkeymaster_core,75,4,0.9333333333333333,0.0,1,5.333333333333334
tulskiy__jkeymaster_dbus,2,0,0.0,0.0,1,0.0
turkraft__springfilter_core,48,0,0.14583333333333334,0.0,48,0.0
turkraft__springfilter_jpa,170,11,0.7588235294117647,0.0,48,6.470588235294119
turkraft__springfilter_jpa-example,323,0,0.06811145510835913,0.0,323,0.0
turkraft__springfilter_mongo,199,0,0.06532663316582915,0.0,90,0.0
turkraft__springfilter_mongo-example,337,0,0.10089020771513353,0.0,337,0.0
tywo45__t-io_client,1440,0,0.07569444444444444,0.0,178,0.0
tywo45__t-io_common,428,0,0.12149532710280374,0.0,61,0.0
tywo45__t-io_core,428,0,0.12149532710280374,0.0,61,0.0
tywo45__t-io_flash-policy-server,428,0,0.12149532710280374,0.0,61,0.0
tywo45__t-io_server,867,0,0.13264129181084197,0.0,122,0.0
uber-common__jvm-profiler_uber-common__jvm-profiler,889,29,0.3374578177727784,0.0,113,3.262092238470191
ulisesbocchio__jasypt-spring-boot_jasypt-maven-plugin,152,0,0.09210526315789473,0.0,134,0.0
ulisesbocchio__jasypt-spring-boot_jasypt-spring-boot,19,0,0.8421052631578947,0.0,19,0.0
ulisesbocchio__jasypt-spring-boot_jasypt-spring-boot-starter,31,0,0.6774193548387096,0.0,31,0.0
undertow-io__undertow_benchmarks,159,0,0.25157232704402516,0.0,116,0.0
undertow-io__undertow_websockets-jsr,976,0,0.014344262295081968,0.0,976,0.0
usdAG__cstc_usdAG__cstc,1999,4,0.018509254627313655,0.0,42,0.2001000500250125
vert-x3__vertx-web_vertx-web-api-service,174,0,0.1896551724137931,0.0,170,0.0
vert-x3__vertx-web_vertx-web-client,151,0,0.039735099337748346,0.0,42,0.0
vert-x3__vertx-web_vertx-web-openapi-router,325,0,0.12,0.0,212,0.0
vert-x3__vertx-web_vertx-web-templ-handlebars,2191,0,0.003194888178913738,0.0,11,0.0
vert-x3__vertx-web_vertx-web-templ-pug,471,0,0.16772823779193205,0.0,349,0.0
vert-x3__vertx-web_vertx-web-validation,15,0,0.0,0.0,15,0.0
victools__jsonschema-generator_jsonschema-examples,223,1,0.1210762331838565,0.0,135,0.4484304932735426
victools__jsonschema-generator_jsonschema-generator,442,0,0.07013574660633484,0.0,167,0.0
victools__jsonschema-generator_jsonschema-maven-plugin,195,0,0.13333333333333333,0.0,126,0.0
victools__jsonschema-generator_jsonschema-module-jackson,226,1,0.10176991150442478,0.0,125,0.4424778761061947
victools__jsonschema-generator_jsonschema-module-jakarta-validation,184,0,0.10869565217391304,0.0,125,0.0
victools__jsonschema-generator_jsonschema-module-javax-validation,184,0,0.10869565217391304,0.0,125,0.0
victools__jsonschema-generator_jsonschema-module-swagger-1.5,184,0,0.10869565217391304,0.0,125,0.0
victools__jsonschema-generator_jsonschema-module-swagger-2,186,1,0.11827956989247312,0.0,125,0.5376344086021506
wayn111__waynboot-mall_waynboot-admin-api,1648,0,0.06310679611650485,0.0,1548,0.0
wayn111__waynboot-mall_waynboot-data-elastic,1063,0,0.09407337723424271,0.0,962,0.0
wayn111__waynboot-mall_waynboot-data-redis,2109,0,0.3992413466097677,0.0,1601,0.0
wayn111__waynboot-mall_waynboot-job-xxl-job,578,0,0.06747404844290658,0.0,510,0.0
wayn111__waynboot-mall_waynboot-message-consumer,2406,0,0.22693266832917705,0.0,2303,0.0
wayn111__waynboot-mall_waynboot-message-core,1183,0,0.0676246830092984,0.0,1115,0.0
wayn111__waynboot-mall_waynboot-mobile-api,1244,0,0.0819935691318328,0.0,1176,0.0
wayn111__waynboot-mall_waynboot-monitor,1685,0,0.06765578635014836,0.0,1617,0.0
wayn111__waynboot-mall_waynboot-util,2173,0,0.07271053842613898,0.0,778,0.0
weibocom__motan_codec-extension,146,0,0.9452054794520548,0.0,0,0.0
weibocom__motan_filter-opentracing,123,9,0.4065040650406504,0.0,69,7.317073170731707
weibocom__motan_motan-benchmark-api,18,0,0.5555555555555556,0.0,0,0.0
weibocom__motan_motan-benchmark-client,18,0,0.5555555555555556,0.0,0,0.0
weibocom__motan_motan-benchmark-server,18,0,0.5555555555555556,0.0,0,0.0
weibocom__motan_motan-demo-api,595,0,0.27899159663865547,0.0,571,0.0
weibocom__motan_motan-demo-client,595,0,0.27899159663865547,0.0,571,0.0
weibocom__motan_motan-demo-server,595,0,0.27899159663865547,0.0,571,0.0
weibocom__motan_motan-manager,1008,0,0.22817460317460317,0.0,778,0.0
weibocom__motan_motan-protocol-grpc,2394,60,0.14703425229741018,0.0,2324,2.506265664160401
weibocom__motan_motan-protocol-restful,983,9,0.02034587995930824,0.0,492,0.9155645981688708
weibocom__motan_motan-protocol-yar,18,0,0.5555555555555556,0.0,0,0.0
weibocom__motan_motan-registry-consul,62,0,0.46774193548387094,0.0,0,0.0
weibocom__motan_motan-registry-weibomesh,18,0,0.5555555555555556,0.0,0,0.0
weibocom__motan_motan-registry-zookeeper,18,0,0.5555555555555556,0.0,0,0.0
weibocom__motan_motan-springsupport,18,0,0.5555555555555556,0.0,0,0.0
weibocom__motan_motan-transport-netty,119,0,0.15126050420168066,0.0,101,0.0
weibocom__motan_motan-transport-netty4,18,0,0.5555555555555556,0.0,0,0.0
weibocom__motan_serialization-extension,146,0,0.9452054794520548,0.0,0,0.0
weld__core_core,945,0,0.06031746031746032,0.0,801,0.0
weld__core_jsf,304,0,0.0625,0.0,11,0.0
weld__core_tests,304,0,0.0625,0.0,11,0.0
weld__core_tests-arquillian,127,0,0.09448818897637795,0.0,126,0.0
wgzhao__dbeaver-agent_wgzhao__dbeaver-agent,110,0,0.19090909090909092,0.0,21,0.0
wildfirechat__app-server_wildfirechat__app-server,4594,91,0.20940356987374836,0.0,3616,1.9808445798868086
wildfirechat__im-server_sdk,125,0,0.208,0.0,3,0.0
wimdeblauwe__htmx-spring-boot_htmx-spring-boot,483,0,0.08281573498964803,0.0,418,0.0
wimdeblauwe__htmx-spring-boot_htmx-spring-boot-thymeleaf,382,0,0.07329842931937172,0.0,382,0.0
winder__Universal-G-Code-Sender_ugs-cli,2,0,1.0,0.0,0,0.0
winder__Universal-G-Code-Sender_ugs-fx,42,0,0.023809523809523808,0.0,0,0.0
winder__Universal-G-Code-Sender_ugs-pendant,2257,7,0.07266282676118742,0.0,1690,0.31014621178555607
winder__Universal-G-Code-Sender_ugs-platform-plugin-cloud-storage,5413,2,0.07094032883798264,0.0,5365,0.03694808793644929
winder__Universal-G-Code-Sender_ugs-platform-plugin-console,12,0,1.0,0.0,0,0.0
winder__Universal-G-Code-Sender_ugs-platform-plugin-filebrowser,12,0,1.0,0.0,0,0.0
winder__Universal-G-Code-Sender_ugs-platform-plugin-joystick,12,0,1.0,0.0,0,0.0
winder__Universal-G-Code-Sender_ugs-platform-plugin-toolbox,29,0,0.0,0.0,0,0.0
winder__Universal-G-Code-Sender_ugs-platform-surfacescanner,33,0,0.12121212121212122,0.0,0,0.0
wvengen__proguard-maven-plugin_wvengen__proguard-maven-plugin,247,4,0.27530364372469635,0.0,242,1.6194331983805668
xaecbd__KCenter_KCenter-Base,22046,27,0.03002812301551302,0.0,13067,0.12247119658895039
xiaonuobase__Snowy_snowy-common,2077,14,0.2181030332209918,0.0,2030,0.6740491092922485
xiaonuobase__Snowy_snowy-plugin-auth,1430,69,0.05874125874125874,0.0,1226,4.825174825174825
xiaonuobase__Snowy_snowy-plugin-auth-api,292,9,0.05821917808219178,0.0,0,3.0821917808219177
xiaonuobase__Snowy_snowy-plugin-dev-api,3875,0,0.08103225806451612,0.0,3629,0.0
xiaonuobase__Snowy_snowy-web-app,145,0,0.16551724137931034,0.0,145,0.0
xmlunit__xmlunit_xmlunit-core,16,0,0.0,0.0,0,0.0
xmlunit__xmlunit_xmlunit-jakarta-jaxb-impl,15,0,0.0,0.0,0,0.0
xmlunit__xmlunit_xmlunit-legacy,2,0,0.0,0.0,0,0.0
xtuhcy__gecco_xtuhcy__gecco,996,19,0.023092369477911646,0.0,32,1.9076305220883536
xuhuisheng__sonar-l10n-zh_xuhuisheng__sonar-l10n-zh,29,0,0.10344827586206896,0.0,29,0.0
yamcs__yamcs_cascading,81,0,0.19753086419753085,0.0,81,0.0
yamcs__yamcs_ccsds-frames,81,0,0.19753086419753085,0.0,81,0.0
yamcs__yamcs_packet-viewer,81,0,0.19753086419753085,0.0,81,0.0
yamcs__yamcs_simulator,81,0,0.19753086419753085,0.0,81,0.0
yamcs__yamcs_snippets,81,0,0.19753086419753085,0.0,81,0.0
yamcs__yamcs_tests,81,0,0.19753086419753085,0.0,81,0.0
yamcs__yamcs_yamcs-api,81,0,0.19753086419753085,0.0,81,0.0
yamcs__yamcs_yamcs-client,147,6,0.17687074829931973,0.0,147,4.081632653061225
yamcs__yamcs_yamcs-tse,81,0,0.19753086419753085,0.0,81,0.0
yamcs__yamcs_yamcs-web,81,0,0.19753086419753085,0.0,81,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-api-system,458,0,0.006550218340611353,0.0,458,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-auth,8935,0,0.04823726916620034,0.0,8759,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-core,4693,15,0.03963349669720861,0.0,2184,0.31962497336458556
yangzongzhuan__RuoYi-Cloud_ruoyi-common-datascope,458,0,0.006550218340611353,0.0,458,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-datasource,458,0,0.006550218340611353,0.0,458,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-log,458,0,0.006550218340611353,0.0,458,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-redis,458,0,0.006550218340611353,0.0,458,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-security,458,0,0.006550218340611353,0.0,458,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-sensitive,458,0,0.006550218340611353,0.0,458,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-common-swagger,607,0,0.10873146622734761,0.0,606,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-file,10879,0,0.06149462266752459,0.0,10690,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-gateway,11716,4,0.05462615227039946,0.0,11536,0.03414134516899966
yangzongzhuan__RuoYi-Cloud_ruoyi-gen,9106,0,0.04886887766307929,0.0,8771,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-job,8935,0,0.04823726916620034,0.0,8759,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-monitor,8935,0,0.04823726916620034,0.0,8759,0.0
yangzongzhuan__RuoYi-Cloud_ruoyi-system,8935,0,0.04823726916620034,0.0,8759,0.0
yangzongzhuan__RuoYi-Vue_ruoyi-admin,20,0,0.8,0.0,16,0.0
yangzongzhuan__RuoYi-Vue_ruoyi-framework,188,0,0.7819148936170213,0.0,187,0.0
yangzongzhuan__RuoYi-Vue_ruoyi-generator,171,0,0.08187134502923976,0.0,12,0.0
yegor256__qulice_dependency-not-matches-exclude,6196,0,0.0006455777921239509,0.0,88,0.0
yegor256__qulice_dependency-violations,8,0,1.0,0.0,0,0.0
yegor256__qulice_dependency-violations-exclude,2,0,1.0,0.0,0,0.0
yegor256__qulice_mod-alpha,242,0,0.2231404958677686,0.0,54,0.0
yegor256__qulice_qulice-checkstyle,92,0,0.2608695652173913,0.0,23,0.0
yegor256__qulice_qulice-maven-plugin,120,1,0.31666666666666665,0.0,30,0.8333333333333334
yegor256__qulice_qulice-pmd,125,0,0.384,0.0,57,0.0
yegor256__qulice_qulice-spi,84,0,0.2261904761904762,0.0,23,0.0
yegor256__s3auth_s3auth-hosts,2250,2,0.364,0.0,1722,0.08888888888888889
yegor256__s3auth_s3auth-relay,529,0,0.13988657844990549,0.0,53,0.0
yegor256__s3auth_s3auth-rest,522,0,0.11494252873563218,0.0,80,0.0
yegor256__takes_file-manager,34,0,0.7352941176470589,0.0,34,0.0
yegor256__xembly_yegor256__xembly,164,0,0.1524390243902439,0.0,84,0.0
yint-tech__sekiro-open_yint-tech__sekiro-open,536,0,0.08955223880597014,0.0,265,0.0
yulichang__mybatis-plus-join_mybatis-plus-join-adapter-base,83,0,0.10843373493975904,0.0,82,0.0
yulichang__mybatis-plus-join_mybatis-plus-join-adapter-jsqlparser,82,0,0.10975609756097561,0.0,82,0.0
yulichang__mybatis-plus-join_mybatis-plus-join-adapter-jsqlparser-v46,49,0,0.4489795918367347,0.0,21,0.0
yulichang__mybatis-plus-join_mybatis-plus-join-adapter-v312,1473,4,0.08010862186014936,0.0,1433,0.2715546503733876
yzcheng90__X-SpringBoot_yzcheng90__X-SpringBoot,2997,47,0.11344678011344678,0.0,2407,1.5682349015682349
zccbbg__wms-ruoyi_ruoyi-admin-wms,130,0,0.13076923076923078,0.0,130,0.0
zccbbg__wms-ruoyi_ruoyi-common-core,4290,0,0.040326340326340325,0.0,2036,0.0
zccbbg__wms-ruoyi_ruoyi-common-doc,1819,0,0.06706981858163827,0.0,1712,0.0
zccbbg__wms-ruoyi_ruoyi-common-encrypt,3181,1,0.008487896887771141,0.0,971,0.03143665513989311
zccbbg__wms-ruoyi_ruoyi-common-idempotent,565,0,0.03008849557522124,0.0,273,0.0
zccbbg__wms-ruoyi_ruoyi-common-json,625,0,0.0704,0.0,388,0.0
zccbbg__wms-ruoyi_ruoyi-common-mybatis,703,14,0.021337126600284494,0.0,703,1.991465149359886
zccbbg__wms-ruoyi_ruoyi-common-oss,439,1,0.44419134396355353,0.0,438,0.22779043280182232
zccbbg__wms-ruoyi_ruoyi-common-redis,646,2,0.07585139318885449,0.0,627,0.30959752321981426
zccbbg__wms-ruoyi_ruoyi-common-satoken,642,10,0.05451713395638629,0.0,620,1.557632398753894
zccbbg__wms-ruoyi_ruoyi-common-web,1087,0,0.0671573137074517,0.0,1087,0.0
zccbbg__wms-ruoyi_ruoyi-generator,171,0,0.08187134502923976,0.0,12,0.0
zfoo-project__zfoo_monitor,1,0,0.0,0.0,0,0.0
zfoo-project__zfoo_net,150,17,0.21333333333333335,0.0,144,11.333333333333332
zfoo-project__zfoo_orm,26,0,0.46153846153846156,0.0,26,0.0
zfoo-project__zfoo_storage,1,0,1.0,0.0,1,0.0
zuihou__lamp-util_FastDFS_Client,1709,0,0.007021650087770626,0.0,0,0.0
zuihou__lamp-util_lamp-all-boot,1704,0,0.004694835680751174,0.0,0,0.0
zuihou__lamp-util_lamp-all-cloud,1704,0,0.004694835680751174,0.0,0,0.0
zuihou__lamp-util_lamp-annotation,1710,0,0.00760233918128655,0.0,4,0.0
zuihou__lamp-util_lamp-cache-starter,1713,0,0.005837711617046118,0.0,6,0.0
zuihou__lamp-util_lamp-captcha-starter,1704,0,0.004694835680751174,0.0,0,0.0
zuihou__lamp-util_lamp-cloud-starter,1706,0,0.005275498241500586,0.0,0,0.0
zuihou__lamp-util_lamp-core,2180,12,0.012385321100917432,0.0,344,0.5504587155963303
zuihou__lamp-util_lamp-databases,1803,1,0.009983361064891847,0.0,97,0.055463117027176934
zuihou__lamp-util_lamp-echo-starter,1704,0,0.004694835680751174,0.0,0,0.0
zuihou__lamp-util_lamp-log-starter,1730,0,0.008092485549132947,0.0,0,0.0
zuihou__lamp-util_lamp-mq-starter,1718,0,0.004656577415599534,0.0,14,0.0
zuihou__lamp-util_lamp-mvc,1715,0,0.009912536443148687,0.0,1,0.0
zuihou__lamp-util_lamp-scan-starter,1704,0,0.004694835680751174,0.0,0,0.0
zuihou__lamp-util_lamp-swagger2-starter,1706,0,0.005275498241500586,0.0,0,0.0
zuihou__lamp-util_lamp-uid,1704,0,0.004694835680751174,0.0,0,0.0
zuihou__lamp-util_lamp-validator-starter,1706,0,0.005275498241500586,0.0,0,0.0
zuihou__lamp-util_lamp-webmvc,1707,0,0.005272407732864675,0.0,3,0.0
zuihou__lamp-util_lamp-xss-starter,1857,0,0.008077544426494346,0.0,42,0.0
zuihou__lamp-util_xxl-job-core,2771,4,0.007578491519307109,0.0,1016,0.1443522194153735
